"source_method_id","cell_key","calibration_scope","n","content","tolerance_confidence","delivery_target","dgp_cells","passing_dgp_cells","calibration_replications","calibration_successes","observed_delivery","min_observed_delivery","min_delivery_lower_bound","min_success_margin_to_requirement","all_dgp_cells_admissible","infeasible_rate","max_infeasible_rate","mean_candidate_feasible_count","min_candidate_feasible_count","max_candidate_feasible_count","min_mean_candidate_feasible_count","min_min_candidate_feasible_count","mean_width","median_width","width_q025","width_q975","screen","posterior_confidence","dgp_id","reference_method_id","reference_cells","reference_missing_cells","reference_width_cells","observed_max_median_width_to_reference_median","max_median_width_to_reference_median","observed_max_width_q975_to_reference_q975","max_width_q975_to_reference_q975","minimum_successes_required","delivery_lower_bound","success_margin_to_requirement","admissible_before_stability","infeasible_rate_pass","width_q975_to_median","width_q975_to_median_pass","max_width_q975_to_median","mean_width_to_median_width","mean_width_ratio_pass","max_mean_width_ratio_to_median","reference_missing_pass","median_width_to_reference_median_pass","width_q975_to_reference_q975_pass","mean_candidate_feasible_count_pass","min_candidate_feasible_count_pass","candidate_feasible_count_pass","width_stability_pass","admissible","reference_replications","reference_width_count","reference_median_width","reference_width_q975","reference_missing","selection_rule","bound_method","bound_confidence","delivery_margin","width_objective","max_infeasible_rate_configured","max_width_q975_to_median_configured","max_mean_width_ratio_to_median_configured","max_median_width_to_reference_median_configured","max_width_q975_to_reference_q975_configured","min_mean_candidate_feasible_count_configured","min_min_candidate_feasible_count_configured","input_results_digest","reference_results_path","reference_results_digest"
"mti_ecm_adaptive_refine_screen_p999","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,998,0.998,NA,NA,NA,NA,0,0,48.38,34,61,1,1,4.61412554579179,4.46967100543598,3.24411783973293,6.69969912591548,0.999,0.999,"student_t3","tcsp_mc",1,0,1,1.05052345085535,2,1.03074303092324,2,962,0.993717715453277,36,TRUE,TRUE,1.4989244438276,TRUE,10,1.03231883066564,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,4.25470845205473,6.49987331945823,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p99925","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,998,0.998,NA,NA,NA,NA,0,0,42.35,29,59,1,1,5.04525958974581,4.87919577831411,3.24411783973293,7.31194647157136,0.99925,0.99925,"student_t3","tcsp_mc",1,0,1,1.14677558598822,2,1.12493676602621,2,962,0.993717715453277,36,TRUE,TRUE,1.49859665481549,TRUE,10,1.03403507852048,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,4.25470845205473,6.49987331945823,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p995","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,983,0.983,NA,NA,NA,NA,0,0,62.553,58,71,1,1,3.67320744332029,3.68599376824439,3.03749042838737,4.31142552382099,0.995,0.995,"two_piece_normal_1_12","tcsp_mc",1,0,1,0.984821076824872,2,0.925482070368041,2,962,0.974609251223819,21,TRUE,TRUE,1.16967791995874,TRUE,10,0.996531105116277,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,3.74280552577965,4.65857271779068,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p996","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,983,0.983,NA,NA,NA,NA,0,0,58.895,56,69,1,1,3.74628339909046,3.73381394407419,3.03749042838737,4.53749048039752,0.996,0.996,"two_piece_normal_1_12","tcsp_mc",1,0,1,0.997597635879418,2,0.974008726550353,2,962,0.974609251223819,21,TRUE,TRUE,1.21524279151585,TRUE,10,1.00333960266983,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,3.74280552577965,4.65857271779068,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9965","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,983,0.983,NA,NA,NA,NA,0,0,58.784,53,69,1,1,3.74628339909046,3.73381394407419,3.03749042838737,4.53749048039752,0.9965,0.9965,"two_piece_normal_1_12","tcsp_mc",1,0,1,0.997597635879418,2,0.974008726550353,2,962,0.974609251223819,21,TRUE,TRUE,1.21524279151585,TRUE,10,1.00333960266983,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,3.74280552577965,4.65857271779068,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p997","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,983,0.983,NA,NA,NA,NA,0,0,51.665,43,57,1,1,3.74628339909046,3.73381394407419,3.03749042838737,4.53749048039752,0.997,0.997,"two_piece_normal_1_12","tcsp_mc",1,0,1,0.997597635879418,2,0.974008726550353,2,962,0.974609251223819,21,TRUE,TRUE,1.21524279151585,TRUE,10,1.00333960266983,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,3.74280552577965,4.65857271779068,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p99725","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,983,0.983,NA,NA,NA,NA,0,0,50.372,41,57,1,1,3.74628339909046,3.73381394407419,3.03749042838737,4.53749048039752,0.99725,0.99725,"two_piece_normal_1_12","tcsp_mc",1,0,1,0.997597635879418,2,0.974008726550353,2,962,0.974609251223819,21,TRUE,TRUE,1.21524279151585,TRUE,10,1.00333960266983,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,3.74280552577965,4.65857271779068,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9975","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,983,0.983,NA,NA,NA,NA,0,0,50.27,41,57,1,1,3.74628339909046,3.73381394407419,3.03749042838737,4.53749048039752,0.9975,0.9975,"two_piece_normal_1_12","tcsp_mc",1,0,1,0.997597635879418,2,0.974008726550353,2,962,0.974609251223819,21,TRUE,TRUE,1.21524279151585,TRUE,10,1.00333960266983,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,3.74280552577965,4.65857271779068,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p998","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,983,0.983,NA,NA,NA,NA,0,0,50.27,41,57,1,1,3.74628339909046,3.73381394407419,3.03749042838737,4.53749048039752,0.998,0.998,"two_piece_normal_1_12","tcsp_mc",1,0,1,0.997597635879418,2,0.974008726550353,2,962,0.974609251223819,21,TRUE,TRUE,1.21524279151585,TRUE,10,1.00333960266983,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,3.74280552577965,4.65857271779068,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9985","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,983,0.983,NA,NA,NA,NA,0,0,50.27,41,57,1,1,3.74628339909046,3.73381394407419,3.03749042838737,4.53749048039752,0.9985,0.9985,"two_piece_normal_1_12","tcsp_mc",1,0,1,0.997597635879418,2,0.974008726550353,2,962,0.974609251223819,21,TRUE,TRUE,1.21524279151585,TRUE,10,1.00333960266983,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,3.74280552577965,4.65857271779068,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p999","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,997,0.997,NA,NA,NA,NA,0,0,43.34,31,53,1,1,4.03496561453808,4.05133734958697,3.27677512120736,4.79620687684493,0.999,0.999,"two_piece_normal_1_12","tcsp_mc",1,0,1,1.08243330348911,2,1.02954427619615,2,962,0.992264755281521,35,TRUE,TRUE,1.18385769018566,TRUE,10,0.995958930684814,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,3.74280552577965,4.65857271779068,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p99925","n0100_c0900_t0950","distribution_cell",100,0.9,0.95,0.95,1,NA,1000,997,0.997,NA,NA,NA,NA,0,0,40.422,31,48,1,1,4.06127528035472,4.05133734958697,3.27677512120736,5.02977429321567,0.99925,0.99925,"two_piece_normal_1_12","tcsp_mc",1,0,1,1.08243330348911,2,1.07968139555006,2,962,0.992264755281521,35,TRUE,TRUE,1.24150961996005,TRUE,10,1.00245300006152,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,3.74280552577965,4.65857271779068,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p995","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,958,0.958,NA,NA,NA,NA,0,0,76.845,61,90,1,1,5.33931112783145,5.12254894382227,3.51180419931632,8.45092843478619,0.995,0.995,"asym_laplace_tau010","tcsp_mc",1,0,1,0.985062586818239,2,0.986862520746167,2,962,0.946012794588581,-4,FALSE,TRUE,1.64975064708321,TRUE,10,1.04231529779146,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1000,1000,5.20022688138847,8.5634303229962,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p996","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,958,0.958,NA,NA,NA,NA,0,0,76.845,61,90,1,1,5.33931112783145,5.12254894382227,3.51180419931632,8.45092843478619,0.996,0.996,"asym_laplace_tau010","tcsp_mc",1,0,1,0.985062586818239,2,0.986862520746167,2,962,0.946012794588581,-4,FALSE,TRUE,1.64975064708321,TRUE,10,1.04231529779146,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1000,1000,5.20022688138847,8.5634303229962,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9965","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,958,0.958,NA,NA,NA,NA,0,0,76.845,61,90,1,1,5.33931112783145,5.12254894382227,3.51180419931632,8.45092843478619,0.9965,0.9965,"asym_laplace_tau010","tcsp_mc",1,0,1,0.985062586818239,2,0.986862520746167,2,962,0.946012794588581,-4,FALSE,TRUE,1.64975064708321,TRUE,10,1.04231529779146,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1000,1000,5.20022688138847,8.5634303229962,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p997","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,958,0.958,NA,NA,NA,NA,0,0,76.845,61,90,1,1,5.33931112783145,5.12254894382227,3.51180419931632,8.45092843478619,0.997,0.997,"asym_laplace_tau010","tcsp_mc",1,0,1,0.985062586818239,2,0.986862520746167,2,962,0.946012794588581,-4,FALSE,TRUE,1.64975064708321,TRUE,10,1.04231529779146,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1000,1000,5.20022688138847,8.5634303229962,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p99725","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,959,0.959,NA,NA,NA,NA,0,0,76.82,61,90,1,1,84.9634080138968,5.12553616383417,3.51647497179663,8.54176900782673,0.99725,0.99725,"asym_laplace_tau010","tcsp_mc",1,0,1,0.985637027141716,2,0.997470486200921,2,962,0.947128884945982,-3,FALSE,TRUE,1.66651228960153,TRUE,10,16.5764917655638,FALSE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1000,1000,5.20022688138847,8.5634303229962,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9975","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,969,0.969,NA,NA,NA,NA,0,0,76.57,55,90,1,1,1186.10113507608,5.1376198825749,3.57301525525747,8.97348730254264,0.9975,0.9975,"asym_laplace_tau010","tcsp_mc",1,0,1,0.987960717822209,2,1.04788466351449,2,962,0.95838992651992,7,TRUE,TRUE,1.74662343801995,TRUE,10,230.865879957166,FALSE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1000,1000,5.20022688138847,8.5634303229962,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p998","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,989,0.989,NA,NA,NA,NA,0,0,72.697,44,89,1,1,18543.7278297725,5.65031634166609,4.22179736103687,127086.397084126,0.998,0.998,"asym_laplace_tau010","tcsp_mc",1,0,1,1.08655188908939,2,14840.5945153602,2,962,0.981858107759924,27,TRUE,TRUE,22491.9083108633,FALSE,10,3281.89197001748,FALSE,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1000,1000,5.20022688138847,8.5634303229962,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9985","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,993,0.993,NA,NA,NA,NA,0,0,61.929,38,88,1,1,70751.9333369984,104770.217550142,5.46719396700044,147340.669468531,0.9985,0.9985,"asym_laplace_tau010","tcsp_mc",1,0,1,20147.2397146965,2,17205.8000019995,2,962,0.986892284583407,31,TRUE,TRUE,1.40632207237725,TRUE,10,0.675305778601989,TRUE,10,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1000,1000,5.20022688138847,8.5634303229962,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p999","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,993,0.993,NA,NA,NA,NA,0,0,52.847,36,76,1,1,118724.198574198,121551.124317351,8.84138575264997,161893.579783544,0.999,0.999,"asym_laplace_tau010","tcsp_mc",1,0,1,23374.196374466,2,18905.2253217727,2,962,0.986892284583407,31,TRUE,TRUE,1.33189701611369,TRUE,10,0.976742907488276,TRUE,10,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1000,1000,5.20022688138847,8.5634303229962,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p99925","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,908,0.908,NA,NA,NA,NA,0.086,0,16.793,0,64,1,1,341565.718143688,317946.958930155,117153.070416053,546055.842140822,0.99925,0.99925,"asym_laplace_tau010","tcsp_mc",1,0,1,61140.9783038664,2,63766.016834918,2,962,0.891558524188256,-54,FALSE,FALSE,1.71744319863357,TRUE,10,1.07428521817918,TRUE,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1000,1000,5.20022688138847,8.5634303229962,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p995","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,978,0.978,NA,NA,NA,NA,0,0,80.112,62,90,1,1,4.77104047729509,4.68794229520136,3.48082054637383,6.39165660300854,0.995,0.995,"beta18","tcsp_mc",1,0,1,0.997848618590667,2,0.974297551432349,2,962,0.96873336860742,16,TRUE,TRUE,1.36342476091293,TRUE,10,1.01772593962575,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,4.69804959175318,6.56027164762135,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p996","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,978,0.978,NA,NA,NA,NA,0,0,80.112,62,90,1,1,4.77104047729509,4.68794229520136,3.48082054637383,6.39165660300854,0.996,0.996,"beta18","tcsp_mc",1,0,1,0.997848618590667,2,0.974297551432349,2,962,0.96873336860742,16,TRUE,TRUE,1.36342476091293,TRUE,10,1.01772593962575,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,4.69804959175318,6.56027164762135,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
"mti_ecm_adaptive_refine_screen_p9965","n0100_c0950_t0950","distribution_cell",100,0.95,0.95,0.95,1,NA,1000,978,0.978,NA,NA,NA,NA,0,0,80.112,62,90,1,1,4.77104047729509,4.68794229520136,3.48082054637383,6.39165660300854,0.9965,0.9965,"beta18","tcsp_mc",1,0,1,0.997848618590667,2,0.974297551432349,2,962,0.96873336860742,16,TRUE,TRUE,1.36342476091293,TRUE,10,1.01772593962575,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1000,1000,4.69804959175318,6.56027164762135,FALSE,"cell","clopper_pearson",0.95,0,"median-q975",0,10,10,2,2,1,1,"e6902ec840e77ef25eb3bb861e7ba4d5a8d3f85971ff29bde181e64bdad13f9f","application/runs/rqr_bayes_uq_validation_main_3method_skewstress_dgps_20260820/wave_confirmatory_skewstress_dgps_20260821T005632Z/bayes_uq_validation_results.csv","a22af52c8e75fba3f0e44cce3f6f53a6689557ef8978e52b2f4ce42bf24f62fa"
