"source_method_id","calibration_scope","dgp_id","n","content","tolerance_confidence","cell_key","dgp_cells","passing_dgp_cells","calibration_replications","calibration_successes","observed_delivery","delivery_lower_bound","min_observed_delivery","min_delivery_lower_bound","all_dgp_cells_admissible","admissible","mean_width","median_width","width_q025","width_q975","screen","posterior_confidence","selection_rule","bound_method","bound_confidence","delivery_margin","input_results_digest"
"mti_ecm_adaptive_screen_p989","distribution_cell","lognormal_hard",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,976,0.976,0.966412571901391,NA,NA,NA,TRUE,2.53283702052042,2.49234846464167,1.90814596341117,3.40027272864361,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","lognormal_hard",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,985,0.985,0.97699645114905,NA,NA,NA,TRUE,2.63350370897131,2.58268579436575,1.95769483008353,3.53554453416411,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","lognormal_hard",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,985,0.985,0.97699645114905,NA,NA,NA,TRUE,2.63350370897131,2.58268579436575,1.95769483008353,3.53554453416411,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","normal",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,948,0.948,0.93493059885071,NA,NA,NA,FALSE,4.25734270699232,4.24744286755914,3.90750954414913,4.64699624362325,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","normal",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,948,0.948,0.93493059885071,NA,NA,NA,FALSE,4.25734270699232,4.24744286755914,3.90750954414913,4.64699624362325,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","normal",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,952,0.952,0.939347509520833,NA,NA,NA,FALSE,4.26560855223505,4.25614067545511,3.91251706574287,4.65360885807394,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","normal",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,952,0.952,0.939347509520833,NA,NA,NA,FALSE,4.26560855223505,4.25614067545511,3.91251706574287,4.65360885807394,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","normal",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,952,0.952,0.939347509520833,NA,NA,NA,FALSE,4.26560855223505,4.25614067545511,3.91251706574287,4.65360885807394,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","normal",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,972,0.972,0.961811134974824,NA,NA,NA,TRUE,4.30820475921812,4.2994952925878,3.95222079545498,4.68357851660475,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","normal",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,972,0.972,0.961811134974824,NA,NA,NA,TRUE,4.30820475921812,4.2994952925878,3.95222079545498,4.68357851660475,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","student_t3",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,940,0.94,0.926150851549779,NA,NA,NA,FALSE,4.35172330286854,4.33398856294763,3.61950819566462,5.23736261921974,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","student_t3",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,940,0.94,0.926150851549779,NA,NA,NA,FALSE,4.35172330286854,4.33398856294763,3.61950819566462,5.23736261921974,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","student_t3",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,945,0.945,0.931630251350948,NA,NA,NA,FALSE,4.36453085645536,4.34486419624817,3.62679309837214,5.24838512537537,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","student_t3",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,945,0.945,0.931630251350948,NA,NA,NA,FALSE,4.36554908038993,4.34486419624817,3.62679309837214,5.27601379164762,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","student_t3",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,945,0.945,0.931630251350948,NA,NA,NA,FALSE,4.36554908038993,4.34486419624817,3.62679309837214,5.27601379164762,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","student_t3",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,966,0.966,0.954990464278299,NA,NA,NA,TRUE,4.46129406246158,4.44166279332813,3.69951706738232,5.39091936753112,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","student_t3",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,966,0.966,0.954990464278299,NA,NA,NA,TRUE,4.46129406246986,4.44166279332813,3.69951706738232,5.39091936753112,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","two_piece_normal_1_12",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,968,0.968,0.957254500786603,NA,NA,NA,TRUE,3.74398061728589,3.73931161298434,3.4048184096619,4.09956927635559,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","two_piece_normal_1_12",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,968,0.968,0.957254500786603,NA,NA,NA,TRUE,3.74398061728589,3.73931161298434,3.4048184096619,4.09956927635559,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","two_piece_normal_1_12",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,969,0.969,0.95838992651992,NA,NA,NA,TRUE,3.74444822072754,3.73931161298434,3.4048184096619,4.09956927635559,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","two_piece_normal_1_12",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,969,0.969,0.95838992651992,NA,NA,NA,TRUE,3.74444822072754,3.73931161298434,3.4048184096619,4.09956927635559,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","two_piece_normal_1_12",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,969,0.969,0.95838992651992,NA,NA,NA,TRUE,3.74444822072754,3.73931161298434,3.4048184096619,4.09956927635559,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","two_piece_normal_1_12",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,976,0.976,0.966412571901391,NA,NA,NA,TRUE,3.78676709433719,3.77334823239435,3.45138036347288,4.13822062027613,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","two_piece_normal_1_12",500,0.95,0.95,"n0500_c0950_t0950",1,NA,1000,976,0.976,0.966412571901391,NA,NA,NA,TRUE,3.78676709433719,3.77334823239435,3.45138036347288,4.13822062027613,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","asym_laplace_tau010",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,883,0.883,0.864937321840292,NA,NA,NA,FALSE,6.15541160586954,6.05109210760505,5.02000735598837,7.89647519739669,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","asym_laplace_tau010",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,953,0.953,0.940454898572215,NA,NA,NA,FALSE,6.69317424433186,6.56335149147664,5.34260051802679,8.87912276774894,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","asym_laplace_tau010",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,962,0.962,0.950487129744074,NA,NA,NA,TRUE,7.06388833417281,6.89875635047097,5.34260051802679,9.75015421407063,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","asym_laplace_tau010",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,962,0.962,0.950487129744074,NA,NA,NA,TRUE,7.07489040136598,6.89875635047097,5.34260051802679,9.8354555293525,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","asym_laplace_tau010",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,962,0.962,0.950487129744074,NA,NA,NA,TRUE,7.07489040136598,6.89875635047097,5.34260051802679,9.8354555293525,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","asym_laplace_tau010",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,962,0.962,0.950487129744074,NA,NA,NA,TRUE,7.07489040136598,6.89875635047097,5.34260051802679,9.8354555293525,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","asym_laplace_tau010",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,962,0.962,0.950487129744074,NA,NA,NA,TRUE,7.07489040136598,6.89875635047097,5.34260051802679,9.8354555293525,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","beta18",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,932,0.932,0.917432395668306,NA,NA,NA,FALSE,5.39606522656559,5.31360043025727,4.68607425093551,6.4049454708469,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","beta18",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,957,0.957,0.94489827338654,NA,NA,NA,FALSE,5.72264566949597,5.64468107372253,4.68607425093551,7.15432464955578,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","beta18",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,961,0.961,0.949365993205112,NA,NA,NA,FALSE,5.72645523622385,5.64468107372253,4.68607425093551,7.17518529838811,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","beta18",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,961,0.961,0.949365993205112,NA,NA,NA,FALSE,5.72645523622385,5.64468107372253,4.68607425093551,7.17518529838811,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","beta18",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,961,0.961,0.949365993205112,NA,NA,NA,FALSE,5.72645523622385,5.64468107372253,4.68607425093551,7.17518529838811,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","beta18",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,961,0.961,0.949365993205112,NA,NA,NA,FALSE,5.72645523622385,5.64468107372253,4.68607425093551,7.17518529838811,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","beta18",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,961,0.961,0.949365993205112,NA,NA,NA,FALSE,5.72645523622385,5.64468107372253,4.68607425093551,7.17518529838811,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","exponential",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,935,0.935,0.920695319880799,NA,NA,NA,FALSE,5.98709779685298,5.83208762259149,4.96704759000434,7.75838474795231,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","exponential",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,943,0.943,0.929435445084741,NA,NA,NA,FALSE,6.69554843194885,6.66100878260129,4.96704759000434,9.10222169982635,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","exponential",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,962,0.962,0.950487129744074,NA,NA,NA,TRUE,6.82305552011536,6.66100878260129,4.96704759000434,9.76585161214577,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","exponential",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,962,0.962,0.950487129744074,NA,NA,NA,TRUE,6.82305552011536,6.66100878260129,4.96704759000434,9.76585161214577,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","exponential",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,962,0.962,0.950487129744074,NA,NA,NA,TRUE,6.82305552011536,6.66100878260129,4.96704759000434,9.76585161214577,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","exponential",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,962,0.962,0.950487129744074,NA,NA,NA,TRUE,6.82305552011536,6.66100878260129,4.96704759000434,9.76585161214577,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","exponential",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,962,0.962,0.950487129744074,NA,NA,NA,TRUE,6.82305552011536,6.66100878260129,4.96704759000434,9.76585161214577,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","gamma05",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,917,0.917,0.90121833248526,NA,NA,NA,FALSE,6.44685612584447,6.23295956654626,5.09292425148831,8.97490865809819,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","gamma05",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,937,0.937,0.922874839723539,NA,NA,NA,FALSE,7.29918902077475,7.16094068815253,5.09292425148831,10.8744267603382,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","gamma05",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,956,0.956,0.943785270209138,NA,NA,NA,FALSE,7.45963349073824,7.16094068815253,5.09292425148831,11.5390652470721,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","gamma05",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,956,0.956,0.943785270209138,NA,NA,NA,FALSE,7.45963349073824,7.16094068815253,5.09292425148831,11.5390652470721,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","gamma05",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,956,0.956,0.943785270209138,NA,NA,NA,FALSE,7.45963349073824,7.16094068815253,5.09292425148831,11.5390652470721,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","gamma05",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,956,0.956,0.943785270209138,NA,NA,NA,FALSE,7.45963349073824,7.16094068815253,5.09292425148831,11.5390652470721,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","gamma05",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,956,0.956,0.943785270209138,NA,NA,NA,FALSE,7.45963349073824,7.16094068815253,5.09292425148831,11.5390652470721,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","lognormal_hard",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,906,0.906,0.889417964284692,NA,NA,NA,FALSE,8.21067819614217,7.43907268698565,4.85969111439289,16.0080034597307,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","lognormal_hard",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,925,0.925,0.909846267841781,NA,NA,NA,FALSE,9.93000889795256,8.93906126364083,4.85969111439289,19.9234656703485,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","lognormal_hard",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,952,0.952,0.939347509520833,NA,NA,NA,FALSE,11.5472939417545,9.87796979338576,4.85969111439289,27.4088632671464,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","lognormal_hard",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,952,0.952,0.939347509520833,NA,NA,NA,FALSE,11.5472939417545,9.87796979338576,4.85969111439289,27.4088632671464,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","lognormal_hard",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,952,0.952,0.939347509520833,NA,NA,NA,FALSE,11.5472939417545,9.87796979338576,4.85969111439289,27.4088632671464,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","lognormal_hard",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,952,0.952,0.939347509520833,NA,NA,NA,FALSE,11.5472939417545,9.87796979338576,4.85969111439289,27.4088632671464,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","lognormal_hard",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,952,0.952,0.939347509520833,NA,NA,NA,FALSE,11.5472939417545,9.87796979338576,4.85969111439289,27.4088632671464,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","normal",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,858,0.858,0.838561521896909,NA,NA,NA,FALSE,5.64297578639573,5.60588433376216,4.96594241527431,6.52321626636524,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","normal",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,960,0.96,0.94824659864784,NA,NA,NA,FALSE,5.88613397655651,5.84716292919816,5.20113312941064,6.65348624060847,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","normal",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,964,0.964,0.952734893354284,NA,NA,NA,TRUE,6.07239344314285,6.02131058852524,5.20113312941064,7.24164746933697,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","normal",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,964,0.964,0.952734893354284,NA,NA,NA,TRUE,6.07369113276156,6.02131058852524,5.20113312941064,7.26953268437116,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","normal",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,964,0.964,0.952734893354284,NA,NA,NA,TRUE,6.07369113276156,6.02131058852524,5.20113312941064,7.26953268437116,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","normal",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,964,0.964,0.952734893354284,NA,NA,NA,TRUE,6.07369113276156,6.02131058852524,5.20113312941064,7.26953268437116,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p995","distribution_cell","normal",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,964,0.964,0.952734893354284,NA,NA,NA,TRUE,6.07369113276156,6.02131058852524,5.20113312941064,7.26953268437116,0.995,0.995,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p980","distribution_cell","student_t3",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,872,0.872,0.853305551139376,NA,NA,NA,FALSE,9.22089942265932,8.76121392275943,6.15996465597859,15.2142601679804,0.98,0.98,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9825","distribution_cell","student_t3",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,872,0.872,0.853305551139376,NA,NA,NA,FALSE,9.23586917805234,8.76689214893289,6.21511906289926,15.2142601679804,0.9825,0.9825,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p985","distribution_cell","student_t3",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,931,0.931,0.916346379927089,NA,NA,NA,FALSE,9.47602371133269,8.97128519334101,6.89689661469771,15.4235278281311,0.985,0.985,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9875","distribution_cell","student_t3",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,960,0.96,0.94824659864784,NA,NA,NA,FALSE,10.3256604572684,9.69485435338553,7.03854474299871,17.0223999652749,0.9875,0.9875,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p989","distribution_cell","student_t3",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,964,0.964,0.952734893354284,NA,NA,NA,TRUE,11.1275774227268,10.5211657489061,7.03854474299871,18.9369042154218,0.989,0.989,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
"mti_ecm_adaptive_screen_p9925","distribution_cell","student_t3",500,0.99,0.95,"n0500_c0990_t0950",1,NA,1000,964,0.964,0.952734893354284,NA,NA,NA,TRUE,12.5173510171002,11.1844739720337,7.03854474299871,27.3084063422738,0.9925,0.9925,"pooled-cell","clopper_pearson",0.95,0,"6c3403460dafd509706009451c5476008b6c10713972bed8a452112e49571609"
