"estimand","chains","rhat","ess_bulk","ess_tail","mcse_mean","mcse_over_sd","pass","DGP","replication","sentinel","candidate_id","candidate_order","case_role"
"training_t0100_upper",1,NA,1465.84960996231,2290.87781429545,0.0103137658328192,0.0262177925124389,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0100_width",1,NA,1405.63719460626,2200.18240059499,0.0128837550850959,0.0267694082372706,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0150_lower",1,NA,3077.26728991358,3675.38730769426,0.00652498164770487,0.0179979984722838,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0150_midpoint",1,NA,3903.84516653482,4235.2380416677,0.00423966318630353,0.0159385917143285,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0150_upper",1,NA,2370.33388485554,3080.38857924894,0.00747226017177429,0.0204345973539175,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0150_width",1,NA,2182.3555194907,3207.48976004752,0.010712764113141,0.0215434504055832,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0200_lower",1,NA,539.514272377376,1983.07086561198,0.0322789467372201,0.0437734057356131,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0200_midpoint",1,NA,853.988604644721,2578.04164321427,0.0140596673920631,0.0346595809890051,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0200_upper",1,NA,1833.101159617,2901.51769058419,0.0102104080049872,0.0239729806366596,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0200_width",1,NA,536.523328972648,1743.53796229407,0.0388169553635821,0.0436133848744149,TRUE,"S03",13,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h01_lower",1,NA,2974.18830085643,4178.58776069308,0.00891180509890553,0.0183862756229219,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h01_midpoint",1,NA,3835.51137977194,4796.5297999125,0.0053793320866074,0.0161554077712092,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h01_upper",1,NA,2964.17628535992,3765.66867919406,0.00850096502265229,0.0184616087254586,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h01_width",1,NA,2387.3324059412,3766.52020831633,0.0137361461100824,0.0204666594681445,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h05_lower",1,NA,2974.18830085643,4178.58776069308,0.00891180509890553,0.0183862756229219,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h05_midpoint",1,NA,3835.51137977194,4796.5297999125,0.0053793320866074,0.0161554077712092,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h05_upper",1,NA,2964.17628535992,3765.66867919406,0.00850096502265229,0.0184616087254586,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h05_width",1,NA,2387.3324059412,3766.52020831633,0.0137361461100824,0.0204666594681445,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h10_lower",1,NA,2974.18830085643,4178.58776069308,0.00891180509890553,0.0183862756229219,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h10_midpoint",1,NA,3835.51137977194,4796.5297999125,0.0053793320866074,0.0161554077712092,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h10_upper",1,NA,2964.17628535992,3765.66867919406,0.00850096502265229,0.0184616087254586,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h10_width",1,NA,2387.3324059412,3766.52020831633,0.0137361461100824,0.0204666594681445,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h20_lower",1,NA,2974.18830085643,4178.58776069308,0.00891180509890553,0.0183862756229219,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h20_midpoint",1,NA,3835.51137977194,4796.5297999125,0.0053793320866074,0.0161554077712092,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h20_upper",1,NA,2964.17628535992,3765.66867919406,0.00850096502265229,0.0184616087254586,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h20_width",1,NA,2387.3324059412,3766.52020831633,0.0137361461100824,0.0204666594681445,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"log_q_1",1,NA,359.106734809864,677.591231213173,0.0239254940168369,0.0527342495767527,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"mean_lower",1,NA,1714.58098558783,2828.21597215665,0.00276388148457951,0.0242043168300703,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"mean_midpoint",1,NA,2216.58842410746,3838.43001326142,0.00168749334162766,0.0212887202046264,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"mean_upper",1,NA,1684.12150568902,2890.08675481903,0.00270954794852228,0.0243537374302109,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"mean_width",1,NA,1404.97841482804,2927.1206586108,0.00427688361299742,0.0266773376316732,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"observed_loss",1,NA,804.49849624689,2303.67717071994,0.179879014482984,0.0352871343383352,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"terminal_lower",1,NA,2974.18830085643,4178.58776069308,0.00891180509890553,0.0183862756229219,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"terminal_midpoint",1,NA,3835.51137977194,4796.5297999125,0.0053793320866074,0.0161554077712092,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"terminal_upper",1,NA,2964.17628535992,3765.66867919406,0.00850096502265229,0.0184616087254586,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"terminal_width",1,NA,2387.3324059412,3766.52020831633,0.0137361461100824,0.0204666594681445,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0001_lower",1,NA,1039.5187027972,2783.2607167394,0.0154878580534726,0.0311199828199221,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0001_midpoint",1,NA,919.466414820457,2635.49967948966,0.0125626939612663,0.0330467671636535,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0001_upper",1,NA,1430.55266689283,2550.24576118643,0.0143499139589252,0.0264467192987002,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0001_width",1,NA,1595.86975962268,2893.87774412793,0.0177920990371741,0.0250086115969165,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0050_lower",1,NA,2025.75017309773,3445.58961461886,0.00835876242738635,0.022287496114958,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0050_midpoint",1,NA,1811.60172183606,2559.33866462213,0.00602746242178057,0.0239583553374177,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0050_upper",1,NA,2459.72349280209,2611.41937805766,0.00647284301345191,0.0208055211529447,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0050_width",1,NA,2452.97446273051,3725.92176737258,0.00951661177910368,0.0202104728216914,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0100_lower",1,NA,2529.50902098017,3533.23188432723,0.00628371037668386,0.0199538301725319,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0100_midpoint",1,NA,3448.94382367398,4119.98339859999,0.00395195514084856,0.0169962527760397,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0100_upper",1,NA,3035.47875396585,3959.47851305656,0.00626522329226207,0.0181626731252235,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0100_width",1,NA,2350.18804806649,3658.73897676366,0.00968329815149913,0.0206420116693802,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0150_lower",1,NA,1701.68808579803,3641.50731667192,0.0089393896425911,0.0242167258607354,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0150_midpoint",1,NA,2828.7489257509,3753.73679633191,0.00411773562692119,0.0187976093776219,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0150_upper",1,NA,1782.10114430837,3028.65946642591,0.00668520666026842,0.0238079568072337,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0150_width",1,NA,1205.61282208164,2810.85803432069,0.0140690866585048,0.0288217633757249,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0200_lower",1,NA,2974.18830085643,4178.58776069308,0.00891180509890553,0.0183862756229219,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0200_midpoint",1,NA,3835.51137977194,4796.5297999125,0.0053793320866074,0.0161554077712092,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0200_upper",1,NA,2964.17628535992,3765.66867919406,0.00850096502265229,0.0184616087254586,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"training_t0200_width",1,NA,2387.3324059412,3766.52020831633,0.0137361461100824,0.0204666594681445,TRUE,"S03",55,FALSE,"rootwise2_ASIS2",3,"repaired_guard"
"future_h01_lower",1,NA,3194.51719140262,4621.08853075797,0.00990817668931005,0.0177235772010515,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h01_midpoint",1,NA,3653.23524849293,4912.1279285128,0.00546199054979859,0.0165756682029569,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h01_upper",1,NA,3487.54885063863,4849.62231210013,0.00597610367074783,0.016953053880159,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h01_width",1,NA,3164.87340874093,4339.55896072049,0.0117676478009304,0.0177556338948163,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h05_lower",1,NA,3194.51719140262,4621.08853075797,0.00990817668931005,0.0177235772010515,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h05_midpoint",1,NA,3653.23524849293,4912.1279285128,0.00546199054979859,0.0165756682029569,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h05_upper",1,NA,3487.54885063863,4849.62231210013,0.00597610367074783,0.016953053880159,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h05_width",1,NA,3164.87340874093,4339.55896072049,0.0117676478009304,0.0177556338948163,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h10_lower",1,NA,3194.51719140262,4621.08853075797,0.00990817668931005,0.0177235772010515,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h10_midpoint",1,NA,3653.23524849293,4912.1279285128,0.00546199054979859,0.0165756682029569,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h10_upper",1,NA,3487.54885063863,4849.62231210013,0.00597610367074783,0.016953053880159,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h10_width",1,NA,3164.87340874093,4339.55896072049,0.0117676478009304,0.0177556338948163,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h20_lower",1,NA,3194.51719140262,4621.08853075797,0.00990817668931005,0.0177235772010515,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h20_midpoint",1,NA,3653.23524849293,4912.1279285128,0.00546199054979859,0.0165756682029569,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h20_upper",1,NA,3487.54885063863,4849.62231210013,0.00597610367074783,0.016953053880159,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h20_width",1,NA,3164.87340874093,4339.55896072049,0.0117676478009304,0.0177556338948163,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"log_q_1",1,NA,291.56408297936,676.752371606267,0.0329256880675261,0.0586618948620354,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"mean_lower",1,NA,1821.12005241162,3370.53572948228,0.00253103180879597,0.0234176986401772,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"mean_midpoint",1,NA,1811.67389204153,3397.80945891706,0.00191938254739739,0.0234434176444544,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"mean_upper",1,NA,1137.94222288662,2210.02369306492,0.00368520984544764,0.0297139474404592,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"mean_width",1,NA,1060.14352167506,1865.02146293541,0.00507916363632627,0.0307325863116065,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"observed_loss",1,NA,478.183499488491,1109.32414306255,0.305489380192285,0.0459328740499264,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"terminal_lower",1,NA,3194.51719140262,4621.08853075797,0.00990817668931005,0.0177235772010515,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"terminal_midpoint",1,NA,3653.23524849293,4912.1279285128,0.00546199054979859,0.0165756682029569,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"terminal_upper",1,NA,3487.54885063863,4849.62231210013,0.00597610367074783,0.016953053880159,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"terminal_width",1,NA,3164.87340874093,4339.55896072049,0.0117676478009304,0.0177556338948163,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0001_lower",1,NA,1530.16859620984,2079.65642392666,0.0119676353553319,0.0271633532587572,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0001_midpoint",1,NA,597.73681052315,1597.8404038204,0.0181808517470891,0.0412067274901589,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0001_upper",1,NA,640.692888661242,1475.75576645909,0.0282875521368413,0.0398445908348895,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0001_width",1,NA,1350.78364061594,2822.32267910059,0.0215823536576332,0.027462736281725,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0050_lower",1,NA,2278.91892254615,3064.92385855308,0.00901117165198197,0.0209518709417715,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0050_midpoint",1,NA,2795.4701119429,3371.8655558984,0.0054726471548731,0.0190431813192485,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0050_upper",1,NA,2001.85114120848,3380.72255361372,0.00796230944659951,0.0225203827733327,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0050_width",1,NA,1745.23785669097,3059.35405225392,0.0128856435901417,0.0239440778418539,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0100_lower",1,NA,2717.26308386065,3077.82115929373,0.00643446775483504,0.0193391344531719,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0100_midpoint",1,NA,1313.38482904893,2110.59417512428,0.00796767937203581,0.0283018031103729,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0100_upper",1,NA,973.504017803098,1751.17923162359,0.0146981539288327,0.0328540887643498,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0100_width",1,NA,1276.16193222012,1806.8134497585,0.0156853823149798,0.02841726310345,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0150_lower",1,NA,2798.71323209419,3835.29170317236,0.00624452511656428,0.0190873047253989,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0150_midpoint",1,NA,2734.32536317537,2970.46918723529,0.00502307674829184,0.0193783827012493,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0150_upper",1,NA,2393.0011383802,3024.69305497777,0.0076957224273311,0.0205196918158029,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0150_width",1,NA,2318.98907989156,3054.18499691507,0.00986458613663356,0.0207222137895856,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0200_lower",1,NA,3194.51719140262,4621.08853075797,0.00990817668931005,0.0177235772010515,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0200_midpoint",1,NA,3653.23524849293,4912.1279285128,0.00546199054979859,0.0165756682029569,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0200_upper",1,NA,3487.54885063863,4849.62231210013,0.00597610367074783,0.016953053880159,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"training_t0200_width",1,NA,3164.87340874093,4339.55896072049,0.0117676478009304,0.0177556338948163,TRUE,"S03",94,FALSE,"rootwise2_ASIS2",3,"persistent_hard"
"future_h01_lower",1,NA,473.612197840142,1797.16894815416,0.0340264407202677,0.0471175730777688,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h01_midpoint",1,NA,835.400824232821,2343.03467844954,0.0140394090968291,0.0353621127353268,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h01_upper",1,NA,2053.39111446911,3125.8272871852,0.00956431766365743,0.022822938834586,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h01_width",1,NA,453.711399078025,1308.90574036769,0.0416863373166209,0.0476993724035883,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h05_lower",1,NA,473.612197840142,1797.16894815416,0.0340264407202677,0.0471175730777688,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h05_midpoint",1,NA,835.400824232821,2343.03467844954,0.0140394090968291,0.0353621127353268,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h05_upper",1,NA,2053.39111446911,3125.8272871852,0.00956431766365743,0.022822938834586,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h05_width",1,NA,453.711399078025,1308.90574036769,0.0416863373166209,0.0476993724035883,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h10_lower",1,NA,473.612197840142,1797.16894815416,0.0340264407202677,0.0471175730777688,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h10_midpoint",1,NA,835.400824232821,2343.03467844954,0.0140394090968291,0.0353621127353268,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h10_upper",1,NA,2053.39111446911,3125.8272871852,0.00956431766365743,0.022822938834586,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h10_width",1,NA,453.711399078025,1308.90574036769,0.0416863373166209,0.0476993724035883,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h20_lower",1,NA,473.612197840142,1797.16894815416,0.0340264407202677,0.0471175730777688,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h20_midpoint",1,NA,835.400824232821,2343.03467844954,0.0140394090968291,0.0353621127353268,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h20_upper",1,NA,2053.39111446911,3125.8272871852,0.00956431766365743,0.022822938834586,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h20_width",1,NA,453.711399078025,1308.90574036769,0.0416863373166209,0.0476993724035883,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"log_q_1",1,NA,225.277911392337,742.762445224875,0.038828132969168,0.0672253459628109,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"mean_lower",1,NA,1011.31895938615,2264.91993585561,0.00460825474442027,0.0314266157477084,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"mean_midpoint",1,NA,1564.63780707428,2789.62244332954,0.00229842008943442,0.0253241115605156,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"mean_upper",1,NA,1484.79376117521,2719.20016091481,0.00286175754523352,0.0259328579560416,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"mean_width",1,NA,906.396042464847,1727.30887507686,0.00615627290892795,0.0331877440631607,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"observed_loss",1,NA,280.529616674609,1043.25186660593,0.407478707933127,0.0604662916884361,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"terminal_lower",1,NA,473.612197840142,1797.16894815416,0.0340264407202677,0.0471175730777688,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"terminal_midpoint",1,NA,835.400824232821,2343.03467844954,0.0140394090968291,0.0353621127353268,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"terminal_upper",1,NA,2053.39111446911,3125.8272871852,0.00956431766365743,0.022822938834586,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"terminal_width",1,NA,453.711399078025,1308.90574036769,0.0416863373166209,0.0476993724035883,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0001_lower",1,NA,1109.94597898218,2419.97941185166,0.0201860255583057,0.0304101573176947,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0001_midpoint",1,NA,1174.26358112717,2900.48354158811,0.0117751599984542,0.0295556640111609,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0001_upper",1,NA,2687.64761411559,4544.79278086667,0.00788516422935972,0.0196704108512063,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0001_width",1,NA,1347.80891994301,2671.91518964862,0.0206586350374095,0.0274180554359566,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0050_lower",1,NA,1313.61783889805,1611.17127027422,0.0150997040266512,0.0286194552239759,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0050_midpoint",1,NA,1222.8581974364,2201.78041277793,0.00956365949739335,0.0295746318754998,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0050_upper",1,NA,1690.5463057695,2623.7244568532,0.00882339116962602,0.02482862792373,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0050_width",1,NA,1467.9855724591,2220.00956412846,0.0164059144448526,0.0262360296959528,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0100_lower",1,NA,2757.27736990033,3812.80693224544,0.00483866857775776,0.0190813640629404,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0100_midpoint",1,NA,1788.80917133767,2459.50414671766,0.00535006994134297,0.0236294643951522,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0100_upper",1,NA,1441.31311080203,2295.31062046651,0.0102388121709904,0.0265633157292973,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0100_width",1,NA,1605.84808475364,2735.29322408413,0.0117843550472645,0.0250848238559328,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0150_lower",1,NA,3452.36940896074,3928.27930935716,0.0061282743538668,0.0169995035232242,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0150_midpoint",1,NA,3658.28980798557,4204.72492822766,0.00435760126103702,0.0165191547115283,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0150_upper",1,NA,2407.88130015535,3396.79810945365,0.00733838404742582,0.020247892270646,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0150_width",1,NA,2411.14690862352,2715.23523533302,0.0101251431287328,0.0204859638766068,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0200_lower",1,NA,473.612197840142,1797.16894815416,0.0340264407202677,0.0471175730777688,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0200_midpoint",1,NA,835.400824232821,2343.03467844954,0.0140394090968291,0.0353621127353268,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0200_upper",1,NA,2053.39111446911,3125.8272871852,0.00956431766365743,0.022822938834586,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"training_t0200_width",1,NA,453.711399078025,1308.90574036769,0.0416863373166209,0.0476993724035883,TRUE,"S03",13,FALSE,"ASIS1_then_rootwise2",4,"persistent_hard"
"future_h01_lower",1,NA,2892.69757778533,4009.39463379074,0.00899059564022365,0.018704711987288,TRUE,"S03",55,FALSE,"ASIS1_then_rootwise2",4,"repaired_guard"
"future_h01_midpoint",1,NA,3778.74535377535,5103.76719157429,0.00531774370536601,0.016246167650729,TRUE,"S03",55,FALSE,"ASIS1_then_rootwise2",4,"repaired_guard"
"future_h01_upper",1,NA,2985.28152253728,4102.44981346874,0.00831137490285014,0.0182627801230144,TRUE,"S03",55,FALSE,"ASIS1_then_rootwise2",4,"repaired_guard"
"future_h01_width",1,NA,2392.22896825138,3555.89967707288,0.0136870092134827,0.020454908429572,TRUE,"S03",55,FALSE,"ASIS1_then_rootwise2",4,"repaired_guard"
"future_h05_lower",1,NA,2892.69757778533,4009.39463379074,0.00899059564022365,0.018704711987288,TRUE,"S03",55,FALSE,"ASIS1_then_rootwise2",4,"repaired_guard"
"future_h05_midpoint",1,NA,3778.74535377535,5103.76719157429,0.00531774370536601,0.016246167650729,TRUE,"S03",55,FALSE,"ASIS1_then_rootwise2",4,"repaired_guard"
"future_h05_upper",1,NA,2985.28152253728,4102.44981346874,0.00831137490285014,0.0182627801230144,TRUE,"S03",55,FALSE,"ASIS1_then_rootwise2",4,"repaired_guard"
"future_h05_width",1,NA,2392.22896825138,3555.89967707288,0.0136870092134827,0.020454908429572,TRUE,"S03",55,FALSE,"ASIS1_then_rootwise2",4,"repaired_guard"
"future_h10_lower",1,NA,2892.69757778533,4009.39463379074,0.00899059564022365,0.018704711987288,TRUE,"S03",55,FALSE,"ASIS1_then_rootwise2",4,"repaired_guard"
