"estimand","chains","rhat","ess_bulk","ess_tail","mcse_mean","mcse_over_sd","pass","candidate_id","transition_multiplier","method","DGP","replication","case_role","diagnostic_role","elapsed_seconds_group","bulk_effective_draws_per_second","tail_effective_draws_per_second"
"future_h05_width",1,,3169.25470842644,3511.326257828,0.0143262157997946,0.017824819199369,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.647596699714079,0.717494649496891
"future_h10_lower",1,,4085.73883829417,4146.80043908898,0.00740497490891795,0.0154208417043967,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.834868519888279,0.847345677703597
"future_h10_midpoint",1,,4219.27106438941,4539.92908637971,0.00674302583288323,0.0154210826964296,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.862154123880546,0.927676492980651
"future_h10_upper",1,,3481.38865033018,4692.83782231597,0.0117178270047491,0.0170057115326566,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.711377281977841,0.958921439146224
"future_h10_width",1,,3169.25470842644,3511.326257828,0.0143262157997946,0.017824819199369,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.647596699714079,0.717494649496891
"future_h20_lower",1,,4085.73883829417,4146.80043908898,0.00740497490891795,0.0154208417043967,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.834868519888279,0.847345677703597
"future_h20_midpoint",1,,4219.27106438941,4539.92908637971,0.00674302583288323,0.0154210826964296,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.862154123880546,0.927676492980651
"future_h20_upper",1,,3481.38865033018,4692.83782231597,0.0117178270047491,0.0170057115326566,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.711377281977841,0.958921439146224
"future_h20_width",1,,3169.25470842644,3511.326257828,0.0143262157997946,0.017824819199369,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.647596699714079,0.717494649496891
"log_q_1",1,,471.919131444425,862.283608439951,0.0275580095070774,0.0469095411875451,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.0964306438490972,0.176196636249699
"mean_lower",1,,4438.03888176558,5239.42677060118,0.00130063701659828,0.01498193683204,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.906856531724187,1.07060990586004
"mean_midpoint",1,,1035.88184203262,3001.90041573077,0.00683819106634958,0.0310943532230484,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.211669216869962,0.613399988624704
"mean_upper",1,,966.725032528288,2583.20432062229,0.0138219454847784,0.0322010437130225,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.197537906603645,0.527844792112888
"mean_width",1,,961.473955961301,2410.10584985995,0.0140840959485747,0.0323017144059893,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.196464916210767,0.492474331640525
"observed_loss",1,,993.108860181183,1649.43548779603,0.334655088079754,0.0333726731908612,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.20292910462519,0.337041063770588
"terminal_lower",1,,4085.73883829417,4146.80043908898,0.00740497490891795,0.0154208417043967,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.834868519888279,0.847345677703597
"terminal_midpoint",1,,4219.27106438941,4539.92908637971,0.00674302583288323,0.0154210826964296,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.862154123880546,0.927676492980651
"terminal_upper",1,,3481.38865033018,4692.83782231597,0.0117178270047491,0.0170057115326566,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.711377281977841,0.958921439146224
"terminal_width",1,,3169.25470842644,3511.326257828,0.0143262157997946,0.017824819199369,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.647596699714079,0.717494649496891
"training_t0001_lower",1,,5285.58084591568,5204.36155263181,0.00581698180726204,0.0137175673523261,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,1.08004090134695,1.06344477666694
"training_t0001_midpoint",1,,3339.52800893575,4084.65687635587,0.00753931180941101,0.0175796670704181,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.682389872748127,0.834647434792595
"training_t0001_upper",1,,2129.27085024044,3556.37961117248,0.0160246038242821,0.0216458851806518,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.435089288262899,0.726700726515366
"training_t0001_width",1,,2567.41296652235,3818.57138603365,0.0168576321969967,0.0198662236275947,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.524618030700513,0.780276265155671
"training_t0050_lower",1,,4894.52268532732,5080.93451306482,0.0039888219286795,0.0142293505063848,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,1.00013316356874,1.03822403840739
"training_t0050_midpoint",1,,2296.13573362412,2874.11114336909,0.00772575678504409,0.0215003756821803,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.469185994813537,0.587287883838599
"training_t0050_upper",1,,1893.67142163811,2433.1513893985,0.0151816326003767,0.0235388580658262,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.3869475557566,0.497183393145937
"training_t0050_width",1,,1980.40700733398,2637.03133146865,0.0158047341214572,0.0229892264497185,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.404670864298217,0.538843653923172
"training_t0100_lower",1,,5405.85332184645,5034.74377250168,0.00368373843963423,0.013603181002563,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,1.10461704483965,1.02878555084547
"training_t0100_midpoint",1,,1866.40147039757,3304.05527121514,0.00885283615006851,0.0230710458293515,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.381375289703707,0.675141472101561
"training_t0100_upper",1,,1565.76874370801,3346.60072556495,0.0182224322841897,0.0251773912289037,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.319944833794763,0.683835092008954
"training_t0100_width",1,,1579.79239985397,3143.67550707705,0.0195603940502047,0.0251402944459649,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.32281038871968,0.642369916795324
"training_t0150_lower",1,,5033.83837210146,4142.7730063118,0.00419820049813177,0.0143072064886641,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,1.02860054384381,0.846522723282203
"training_t0150_midpoint",1,,942.344605583093,1797.38421898199,0.015494781610315,0.0332570484479562,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.192556077915232,0.367272496349411
"training_t0150_upper",1,,878.791772860123,1993.119280018,0.0292383200686677,0.0341291750046245,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.179569868690884,0.407268454770876
"training_t0150_width",1,,1048.80833992158,2594.05921456547,0.027408708937044,0.031199218639314,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.214310581525663,0.530062850975326
"training_t0200_lower",1,,4085.73883829417,4146.80043908898,0.00740497490891795,0.0154208417043967,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.834868519888279,0.847345677703597
"training_t0200_midpoint",1,,4219.27106438941,4539.92908637971,0.00674302583288323,0.0154210826964296,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.862154123880546,0.927676492980651
"training_t0200_upper",1,,3481.38865033018,4692.83782231597,0.0117178270047491,0.0170057115326566,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.711377281977841,0.958921439146224
"training_t0200_width",1,,3169.25470842644,3511.326257828,0.0143262157997946,0.017824819199369,TRUE,"whole_scan_x2",2,"M09","S05",77,"hard","one_chain_standard",4893.871,0.647596699714079,0.717494649496891
"future_h01_lower",4,0.999977695072057,22432.2631316485,23313.4539390433,0.00240406688449032,0.00668438212269246,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.595896494578739,0.619304677252949
"future_h01_midpoint",4,1.00017855361452,16100.7071726617,20733.7280444814,0.00476405100723323,0.00788179457260319,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.427703389003658,0.550776165059517
"future_h01_upper",4,1.00016963816588,15301.5621866602,20860.1886443325,0.00949330216102711,0.00808944852439574,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.406474692949954,0.554135497451053
"future_h01_width",4,1.00004361043137,15388.7974555428,20956.9281376096,0.0100501064592691,0.008067956994987,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.408792033408458,0.556705310607792
"future_h05_lower",4,0.999977695072057,22432.2631316485,23313.4539390433,0.00240406688449032,0.00668438212269246,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.595896494578739,0.619304677252949
"future_h05_midpoint",4,1.00017855361452,16100.7071726617,20733.7280444814,0.00476405100723323,0.00788179457260319,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.427703389003658,0.550776165059517
"future_h05_upper",4,1.00016963816588,15301.5621866602,20860.1886443325,0.00949330216102711,0.00808944852439574,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.406474692949954,0.554135497451053
"future_h05_width",4,1.00004361043137,15388.7974555428,20956.9281376096,0.0100501064592691,0.008067956994987,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.408792033408458,0.556705310607792
"future_h10_lower",4,0.999977695072057,22432.2631316485,23313.4539390433,0.00240406688449032,0.00668438212269246,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.595896494578739,0.619304677252949
"future_h10_midpoint",4,1.00017855361452,16100.7071726617,20733.7280444814,0.00476405100723323,0.00788179457260319,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.427703389003658,0.550776165059517
"future_h10_upper",4,1.00016963816588,15301.5621866602,20860.1886443325,0.00949330216102711,0.00808944852439574,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.406474692949954,0.554135497451053
"future_h10_width",4,1.00004361043137,15388.7974555428,20956.9281376096,0.0100501064592691,0.008067956994987,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.408792033408458,0.556705310607792
"future_h20_lower",4,0.999977695072057,22432.2631316485,23313.4539390433,0.00240406688449032,0.00668438212269246,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.595896494578739,0.619304677252949
"future_h20_midpoint",4,1.00017855361452,16100.7071726617,20733.7280444814,0.00476405100723323,0.00788179457260319,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.427703389003658,0.550776165059517
"future_h20_upper",4,1.00016963816588,15301.5621866602,20860.1886443325,0.00949330216102711,0.00808944852439574,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.406474692949954,0.554135497451053
"future_h20_width",4,1.00004361043137,15388.7974555428,20956.9281376096,0.0100501064592691,0.008067956994987,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.408792033408458,0.556705310607792
"log_q_1",4,1.00007727350135,8816.8950474373,14438.7550158007,0.00469589284518364,0.0106595081987799,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.234214302007897,0.383554857996378
"mean_lower",4,1.0000307676436,20889.5518180038,22939.6727770028,0.000525212518456235,0.00691024830393944,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.554915508462771,0.60937545687548
"mean_midpoint",4,0.999974234000875,13467.1753774146,19540.360267431,0.00195658183485902,0.00861653668070077,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.357745562816458,0.519075231858343
"mean_upper",4,1.0000135764275,12989.4967652121,18224.0373582322,0.00384312592067778,0.00877194639085043,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.345056383446717,0.484108086424916
"mean_width",4,1.00003395064673,12800.2081557293,18048.7513353236,0.00384363007595393,0.0088366192871104,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.340028071403812,0.479451742747647
"observed_loss",4,1.00012553486318,13942.6228745952,19113.261827027,0.0900644023812069,0.00847362927869244,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.370375474264244,0.507729677378032
"terminal_lower",4,0.999977695072057,22432.2631316485,23313.4539390433,0.00240406688449032,0.00668438212269246,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.595896494578739,0.619304677252949
"terminal_midpoint",4,1.00017855361452,16100.7071726617,20733.7280444814,0.00476405100723323,0.00788179457260319,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.427703389003658,0.550776165059517
"terminal_upper",4,1.00016963816588,15301.5621866602,20860.1886443325,0.00949330216102711,0.00808944852439574,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.406474692949954,0.554135497451053
"terminal_width",4,1.00004361043137,15388.7974555428,20956.9281376096,0.0100501064592691,0.008067956994987,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.408792033408458,0.556705310607792
"training_t0001_lower",4,0.999976845068581,22551.0733700552,22407.2395799153,0.00267701871986136,0.00665283464722902,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.599052600771463,0.595231762417199
"training_t0001_midpoint",4,1.00011586304189,19933.4888155677,21794.3551386337,0.00351995358904246,0.00711056107158071,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.529518401251402,0.578950940103454
"training_t0001_upper",4,1.00021899354495,18574.8530147899,20515.5739699628,0.00645344527104762,0.00735906865269748,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.493427245118768,0.544981063267033
"training_t0001_width",4,1.000259037017,18560.4517025755,20699.684282664,0.00691452808891922,0.00736402947590173,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.493044684901124,0.549871817682251
"training_t0050_lower",4,1.00009077100807,22371.3016123476,22753.8814302202,0.00156991805500666,0.00668029511844185,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.594277096863831,0.60444004703203
"training_t0050_midpoint",4,1.00003532158192,18421.0302785927,20583.2356911337,0.00294739482909712,0.00736929898060539,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.489341057793464,0.546778446893744
"training_t0050_upper",4,0.999989805549059,17581.7031368988,20548.1009349135,0.00579553879163732,0.00754561122128975,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.46704495246495,0.545845118056318
"training_t0050_width",4,0.999961975746965,17353.2444656282,20375.9185308456,0.00612725098900725,0.007597271110978,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.460976116673959,0.541271219720245
"training_t0100_lower",4,1.00003369664391,22867.2723500671,22656.6667506205,0.00179062363262286,0.00661801194131949,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.607452193031623,0.601857610901752
"training_t0100_midpoint",4,0.999968395757931,19900.7641016226,21287.3030104605,0.00235569903001415,0.00709265245723799,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.5286490934062,0.565481474986454
"training_t0100_upper",4,0.999988100319917,18952.4534837506,21582.5108444442,0.0044131675097799,0.00727410037731997,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.503457922562432,0.573323452963027
"training_t0100_width",4,0.999978008405852,19123.5636811661,21598.0710509903,0.00481109913140042,0.00724209336141427,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.508003338521053,0.573736798352269
"training_t0150_lower",4,1.00001987794502,22693.6414552009,22498.0477640886,0.00201680099343633,0.00663196007415028,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.602839816607803,0.597644014730324
"training_t0150_midpoint",4,1.00000181202488,14178.0631864748,20896.146583237,0.00352015330477123,0.00840574424309593,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.37662977217918,0.555090693528226
"training_t0150_upper",4,1.00000767261893,13248.4753783286,19491.8415260168,0.00654325127535269,0.00869493214095043,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.351935958941231,0.517786367343853
"training_t0150_width",4,1.00000657308675,13929.9978507621,20032.1461489785,0.00665107137971986,0.00847374008137223,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.370040099834924,0.532139160414175
"training_t0200_lower",4,0.999977695072057,22432.2631316485,23313.4539390433,0.00240406688449032,0.00668438212269246,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.595896494578739,0.619304677252949
"training_t0200_midpoint",4,1.00017855361452,16100.7071726617,20733.7280444814,0.00476405100723323,0.00788179457260319,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.427703389003658,0.550776165059517
"training_t0200_upper",4,1.00016963816588,15301.5621866602,20860.1886443325,0.00949330216102711,0.00808944852439574,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.406474692949954,0.554135497451053
"training_t0200_width",4,1.00004361043137,15388.7974555428,20956.9281376096,0.0100501064592691,0.008067956994987,TRUE,"whole_scan_x4",4,"M09","S05",113,"guard","four_chain_sentinel",37644.563,0.408792033408458,0.556705310607792
"future_h01_lower",1,,5029.57382218403,5020.04515789789,0.00664210188724653,0.0140114089055064,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.524903985275564,0.523909540411053
"future_h01_midpoint",1,,4906.84852195553,5539.72483349241,0.00626670466301194,0.0142838197510943,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.512095941997633,0.578145136195156
"future_h01_upper",1,,4753.35638305082,5001.16561953189,0.0101596168620037,0.014517125962888,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.496076963398654,0.521939205492264
"future_h01_width",1,,4692.93857158116,3944.54913944033,0.0118557110562795,0.0146037604654511,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.48977154843841,0.41166699935392
"future_h05_lower",1,,5029.57382218403,5020.04515789789,0.00664210188724653,0.0140114089055064,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.524903985275564,0.523909540411053
"future_h05_midpoint",1,,4906.84852195553,5539.72483349241,0.00626670466301194,0.0142838197510943,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.512095941997633,0.578145136195156
"future_h05_upper",1,,4753.35638305082,5001.16561953189,0.0101596168620037,0.014517125962888,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.496076963398654,0.521939205492264
"future_h05_width",1,,4692.93857158116,3944.54913944033,0.0118557110562795,0.0146037604654511,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.48977154843841,0.41166699935392
"future_h10_lower",1,,5029.57382218403,5020.04515789789,0.00664210188724653,0.0140114089055064,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.524903985275564,0.523909540411053
"future_h10_midpoint",1,,4906.84852195553,5539.72483349241,0.00626670466301194,0.0142838197510943,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.512095941997633,0.578145136195156
"future_h10_upper",1,,4753.35638305082,5001.16561953189,0.0101596168620037,0.014517125962888,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.496076963398654,0.521939205492264
"future_h10_width",1,,4692.93857158116,3944.54913944033,0.0118557110562795,0.0146037604654511,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.48977154843841,0.41166699935392
"future_h20_lower",1,,5029.57382218403,5020.04515789789,0.00664210188724653,0.0140114089055064,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.524903985275564,0.523909540411053
"future_h20_midpoint",1,,4906.84852195553,5539.72483349241,0.00626670466301194,0.0142838197510943,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.512095941997633,0.578145136195156
"future_h20_upper",1,,4753.35638305082,5001.16561953189,0.0101596168620037,0.014517125962888,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.496076963398654,0.521939205492264
"future_h20_width",1,,4692.93857158116,3944.54913944033,0.0118557110562795,0.0146037604654511,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.48977154843841,0.41166699935392
"log_q_1",1,,1340.6449448454,2369.60527635047,0.0154586077821476,0.0275146333760125,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.139914414077197,0.247300327435348
"mean_lower",1,,5424.24931344463,5538.02995133056,0.00117690002478432,0.0135605608404143,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.566093705434263,0.577968252341219
"mean_midpoint",1,,2134.68495707607,4240.72945115522,0.00475696955808003,0.0216838574057667,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.222783218000459,0.442577416712462
"mean_upper",1,,1975.05732297866,4242.45006483091,0.00961230221838609,0.0225227884244277,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.206123917578568,0.442756985997538
"mean_width",1,,1922.65927378927,3887.17451721287,0.00986485639329501,0.0228220315657684,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.200655473171039,0.405679182309056
"observed_loss",1,,2562.88170526561,3272.91778940617,0.192597807772238,0.0199821781932585,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.267471334241116,0.341573193251706
"terminal_lower",1,,5029.57382218403,5020.04515789789,0.00664210188724653,0.0140114089055064,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.524903985275564,0.523909540411053
"terminal_midpoint",1,,4906.84852195553,5539.72483349241,0.00626670466301194,0.0142838197510943,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.512095941997633,0.578145136195156
"terminal_upper",1,,4753.35638305082,5001.16561953189,0.0101596168620037,0.014517125962888,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.496076963398654,0.521939205492264
"terminal_width",1,,4692.93857158116,3944.54913944033,0.0118557110562795,0.0146037604654511,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.48977154843841,0.41166699935392
"training_t0001_lower",1,,5766.39584117358,5760.54449367203,0.00546110105972887,0.0131630561923144,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.601801318504974,0.601190651332887
"training_t0001_midpoint",1,,4918.42191944873,5322.9433895487,0.00610368551886122,0.0143227910697443,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.51330378239965,0.555521063483875
"training_t0001_upper",1,,4135.30582057946,4896.7549022251,0.0115210690818348,0.0155486026337881,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.431575036433767,0.511042536399133
"training_t0001_width",1,,4203.35683370496,4860.43607537142,0.0131390617840033,0.0155287287448767,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.438677079122566,0.50725217609625
"training_t0050_lower",1,,5560.39033773719,4673.55099253883,0.00381924115891492,0.0134565862848664,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.580301860784418,0.48774819261067
"training_t0050_midpoint",1,,3939.79979475913,4523.05182648112,0.00575532577050496,0.0161514886190538,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.411171341065813,0.472041571167735
"training_t0050_upper",1,,3559.95513396998,4168.64346191712,0.0106703488151677,0.0168984243281495,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.371529418453116,0.435054269747859
"training_t0050_width",1,,3640.67902747013,4518.27031918384,0.0111729422124281,0.0166437115757605,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.379954047438239,0.471542556276076
"training_t0100_lower",1,,5994.49457952567,5283.28172931285,0.00351836671272018,0.0129567665467009,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.625606503801041,0.551381833350972
"training_t0100_midpoint",1,,3133.07256243926,4662.58614071142,0.00684543623156284,0.0178615403840262,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.326978454303263,0.486603862171224
"training_t0100_upper",1,,2772.49629659788,4604.79896605831,0.0136488633298711,0.0189668469489251,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.289347449047686,0.480572989706555
"training_t0100_width",1,,2815.96742831201,4680.52542856661,0.0145307542904201,0.0188275016513559,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.293884249000903,0.488476069245045
"training_t0150_lower",1,,5525.56717049508,5076.57040260462,0.0038443572993477,0.0134866636566615,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.57666759277056,0.529808713435291
"training_t0150_midpoint",1,,2018.80891666495,3311.94276128534,0.0103166458818567,0.0224259388907929,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.210689987528033,0.345645976351994
"training_t0150_upper",1,,1888.5783140045,3437.69389108596,0.0195554594016877,0.023137378261342,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.197098664533668,0.358769805829178
"training_t0150_width",1,,2051.29344840935,3555.09638868102,0.0191496382313102,0.022190976889168,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.214080187329304,0.371022342733426
"training_t0200_lower",1,,5029.57382218403,5020.04515789789,0.00664210188724653,0.0140114089055064,TRUE,"whole_scan_x4",4,"M09","S05",77,"hard","one_chain_standard",9581.893,0.524903985275564,0.523909540411053
