"candidate_id","method","DGP","replication","case_role","diagnostic_role","chain","estimand","mean","sd","first_half_mean","second_half_mean","split_shift_in_sd"
"whole_scan_x8","M11","S05",74,"hard","four_chain_sentinel",3,"mean_midpoint",2.76020791171114,0.0538951917154639,2.76481268023726,2.75560314318502,-0.170878639802453
"whole_scan_x8","M11","S05",74,"hard","four_chain_sentinel",3,"mean_upper",3.69385805220034,0.101063071619043,3.70322795239286,3.68448815200783,-0.185426784331896
"whole_scan_x8","M11","S05",74,"hard","four_chain_sentinel",3,"observed_loss",19.8316748944764,2.37749911234663,19.9819811864373,19.6813686025155,-0.126440671359569
"whole_scan_x8","M11","S05",74,"hard","four_chain_sentinel",4,"log_q_1",-2.1175865583588,0.241152191422001,-2.19587753789671,-2.03929557882089,0.649307634952452
"whole_scan_x8","M11","S05",74,"hard","four_chain_sentinel",4,"log_lambda",2.84926672906733,0.107987111085741,2.82884125023732,2.86969220789735,0.37829475433962
"whole_scan_x8","M11","S05",74,"hard","four_chain_sentinel",4,"mean_width",1.83630824860824,0.116844269261026,1.87594449695954,1.79667200025695,-0.678445739820598
"whole_scan_x8","M11","S05",74,"hard","four_chain_sentinel",4,"mean_midpoint",2.74752578265001,0.0578221937183215,2.76507281472676,2.72997875057325,-0.606930693852092
"whole_scan_x8","M11","S05",74,"hard","four_chain_sentinel",4,"mean_upper",3.66567990695413,0.110810139261896,3.70304506320653,3.62831475070172,-0.674399590169141
"whole_scan_x8","M11","S05",74,"hard","four_chain_sentinel",4,"observed_loss",19.3905762049991,2.40713166301524,19.9423364226356,18.8388159873626,-0.458437921044459
"whole_scan_x8","M11","S05",172,"hard","one_chain_standard",1,"log_q_1",-0.692296188237269,0.190920434683961,-0.708651194619054,-0.675941181855484,0.17132798182508
"whole_scan_x8","M11","S05",172,"hard","one_chain_standard",1,"log_lambda",2.79046901287602,0.119600535401921,2.78584699787678,2.79509102787526,0.0772908747224397
"whole_scan_x8","M11","S05",172,"hard","one_chain_standard",1,"mean_width",1.53670213580071,0.110422202344147,1.54646613443496,1.52693813716646,-0.176848467553986
"whole_scan_x8","M11","S05",172,"hard","one_chain_standard",1,"mean_midpoint",0.325256424312642,0.0596158207359284,0.329527527680758,0.320985320944525,-0.14328758089352
"whole_scan_x8","M11","S05",172,"hard","one_chain_standard",1,"mean_upper",1.093607492213,0.107853100551855,1.10276059489824,1.08445438952776,-0.169732768708681
"whole_scan_x8","M11","S05",172,"hard","one_chain_standard",1,"observed_loss",11.4121840551494,1.63227716341177,11.4887747996703,11.3355933106286,-0.0938452687296409
