"estimand","chains","rhat","ess_bulk","ess_tail","mcse_mean","mcse_over_sd","pass","candidate_id","candidate_order","transition_multiplier","method","DGP","replication","case_role","diagnostic_role","elapsed_seconds_group","bulk_effective_draws_per_second","tail_effective_draws_per_second"
"future_h10_midpoint",1,,5826.94575591652,6587.04146923223,0.00579082309292157,0.0130968462319378,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.18919978495764,1.34432490482073
"future_h10_upper",1,,5257.72043358277,5661.16127606584,0.00266013454609704,0.0144392357641209,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.07302869648914,1.15536544428482
"future_h10_width",1,,5744.95801895748,6995.39182238602,0.0113093776260506,0.0131986802928074,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.17246721128268,1.42766361647165
"future_h20_lower",1,,5768.32903938579,6343.20410199642,0.011158847115246,0.0131129864518173,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.17723691631029,1.29456103935364
"future_h20_midpoint",1,,5826.94575591652,6587.04146923223,0.00579082309292157,0.0130968462319378,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.18919978495764,1.34432490482073
"future_h20_upper",1,,5257.72043358277,5661.16127606584,0.00266013454609704,0.0144392357641209,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.07302869648914,1.15536544428482
"future_h20_width",1,,5744.95801895748,6995.39182238602,0.0113093776260506,0.0131986802928074,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.17246721128268,1.42766361647165
"log_lambda",1,,342.831053767707,1443.44650238035,0.00670145691624659,0.0544776856259315,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,0.0699671204255499,0.294587652285185
"log_q_1",1,,101.936030305873,381.522864173376,0.0221858280335645,0.103370299920769,FALSE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,0.0208037470052118,0.0778635887541462
"mean_lower",1,,3063.71498704776,6238.18211986375,0.000706318268534411,0.0180032148262798,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,0.625262248248891,1.27312749186589
"mean_midpoint",1,,175.201252102933,591.332570596715,0.0051419506534062,0.0781194042865515,FALSE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,0.0357561748560239,0.120682874914021
"mean_upper",1,,122.128862444309,451.947874465802,0.0116262183290936,0.0953671977308988,FALSE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,0.0249248273520352,0.0922363683549097
"mean_width",1,,109.971607418185,431.649405032138,0.0126971399066881,0.102076218281697,FALSE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,0.0224436981862004,0.0880937288836271
"observed_loss",1,,217.978352988203,950.372816493573,0.122340092566676,0.0700096182843714,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,0.0444863949927433,0.193958069346396
"terminal_lower",1,,5768.32903938579,6343.20410199642,0.011158847115246,0.0131129864518173,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.17723691631029,1.29456103935364
"terminal_midpoint",1,,5826.94575591652,6587.04146923223,0.00579082309292157,0.0130968462319378,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.18919978495764,1.34432490482073
"terminal_upper",1,,5257.72043358277,5661.16127606584,0.00266013454609704,0.0144392357641209,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.07302869648914,1.15536544428482
"terminal_width",1,,5744.95801895748,6995.39182238602,0.0113093776260506,0.0131986802928074,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.17246721128268,1.42766361647165
"training_t0001_lower",1,,7346.63216363632,8506.26330372919,0.00609529460482823,0.0118182761136971,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.49934695724399,1.7360117830712
"training_t0001_midpoint",1,,8009.50927359306,8111.94081100329,0.00428388259559395,0.0111905787827368,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.6346310923011,1.65553596551662
"training_t0001_upper",1,,7514.7040468659,8180.71406246854,0.00517331775355709,0.0117881123859377,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.53364812560326,1.66957164377401
"training_t0001_width",1,,6345.87071056519,7065.82558960698,0.00734507812858488,0.0127665226505767,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.29510525762327,1.44203818324153
"training_t0050_lower",1,,6828.16715311517,8111.2511226236,0.00510498358137698,0.0123825579926187,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.39353535287239,1.65539520956879
"training_t0050_midpoint",1,,7763.85506159971,8359.44317949661,0.00356292731447331,0.0113230075050628,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.58449643371434,1.70604780752062
"training_t0050_upper",1,,6546.63832043911,7261.2167512004,0.00498608698564342,0.0127273099686299,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.3360791757769,1.48191484197198
"training_t0050_width",1,,4965.39132464323,6330.43478303138,0.00730857168235148,0.0145925734715345,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.01336833099925,1.29195499632469
"training_t0100_lower",1,,6495.72690180225,7294.48215468028,0.00425443447547956,0.012741145164256,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.32568885284771,1.48870385500246
"training_t0100_midpoint",1,,537.269908482655,2081.96330280205,0.0229877615985176,0.0512861706427904,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,0.109649426371104,0.424900181963761
"training_t0100_upper",1,,292.843482707266,2256.46624822961,0.0521373328537278,0.0693350389855365,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,0.0597653421276703,0.460513841995901
"training_t0100_width",1,,249.949025588313,2695.20849517171,0.0519076756085312,0.0699753457555648,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,0.0510111711917319,0.550055122723562
"training_t0150_lower",1,,7129.9429990785,7523.4681044989,0.00352901690913184,0.012099238561811,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.45512366794476,1.5354367496765
"training_t0150_midpoint",1,,7024.17902454288,8286.42595919908,0.00366680238260048,0.0119266681014388,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.43353868997473,1.69114599337762
"training_t0150_upper",1,,6721.30961252689,7983.84441862036,0.00618728597033913,0.0122782781820586,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.37172719305561,1.62939324707429
"training_t0150_width",1,,6152.6568760276,6443.57688728399,0.00710970746816235,0.0129820509646064,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.25567296151006,1.31504574947101
"training_t0200_lower",1,,5768.32903938579,6343.20410199642,0.011158847115246,0.0131129864518173,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.17723691631029,1.29456103935364
"training_t0200_midpoint",1,,5826.94575591652,6587.04146923223,0.00579082309292157,0.0130968462319378,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.18919978495764,1.34432490482073
"training_t0200_upper",1,,5257.72043358277,5661.16127606584,0.00266013454609704,0.0144392357641209,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.07302869648914,1.15536544428482
"training_t0200_width",1,,5744.95801895748,6995.39182238602,0.0113093776260506,0.0131986802928074,TRUE,"joint_ess1_x1",1,1,"M11","S05",172,"hard","one_chain_standard",4899.888,1.17246721128268,1.42766361647165
"future_h01_lower",1,,7138.39999042397,8676.23253211193,0.00859160044930106,0.0118292416907005,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.796768278927829,0.968416854121659
"future_h01_midpoint",1,,7335.91487614818,8251.30287397029,0.00465386722565834,0.01167692496899,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.818814339077473,0.920987391940065
"future_h01_upper",1,,7810.61524814625,7867.96355243308,0.00363729211659566,0.011466616897364,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.871799069396688,0.878200127024075
"future_h01_width",1,,7344.44403104559,8424.44465132251,0.00921779253496406,0.0116981844590978,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.8197663395366,0.940312993774719
"future_h05_lower",1,,7138.39999042397,8676.23253211193,0.00859160044930106,0.0118292416907005,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.796768278927829,0.968416854121659
"future_h05_midpoint",1,,7335.91487614818,8251.30287397029,0.00465386722565834,0.01167692496899,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.818814339077473,0.920987391940065
"future_h05_upper",1,,7810.61524814625,7867.96355243308,0.00363729211659566,0.011466616897364,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.871799069396688,0.878200127024075
"future_h05_width",1,,7344.44403104559,8424.44465132251,0.00921779253496406,0.0116981844590978,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.8197663395366,0.940312993774719
"future_h10_lower",1,,7138.39999042397,8676.23253211193,0.00859160044930106,0.0118292416907005,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.796768278927829,0.968416854121659
"future_h10_midpoint",1,,7335.91487614818,8251.30287397029,0.00465386722565834,0.01167692496899,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.818814339077473,0.920987391940065
"future_h10_upper",1,,7810.61524814625,7867.96355243308,0.00363729211659566,0.011466616897364,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.871799069396688,0.878200127024075
"future_h10_width",1,,7344.44403104559,8424.44465132251,0.00921779253496406,0.0116981844590978,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.8197663395366,0.940312993774719
"future_h20_lower",1,,7138.39999042397,8676.23253211193,0.00859160044930106,0.0118292416907005,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.796768278927829,0.968416854121659
"future_h20_midpoint",1,,7335.91487614818,8251.30287397029,0.00465386722565834,0.01167692496899,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.818814339077473,0.920987391940065
"future_h20_upper",1,,7810.61524814625,7867.96355243308,0.00363729211659566,0.011466616897364,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.871799069396688,0.878200127024075
"future_h20_width",1,,7344.44403104559,8424.44465132251,0.00921779253496406,0.0116981844590978,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.8197663395366,0.940312993774719
"log_lambda",1,,880.045274113144,2009.89528995019,0.00370517165362648,0.0340651348907983,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.0982281967071522,0.224338901315006
"log_q_1",1,,263.52784866446,717.033334781243,0.0133630386643621,0.0629820264314292,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.0294142427871241,0.0800332591132373
"mean_lower",1,,5098.12999480785,7239.5436898636,0.000597636922086896,0.0139914219902295,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.569039037762317,0.808057656300211
"mean_midpoint",1,,383.290276824335,1091.27453262192,0.00306158429000005,0.0521421276097927,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.0427817906820543,0.12180501686111
"mean_upper",1,,280.399671322807,689.420778159389,0.00657815000223837,0.0615768257485408,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.0312974285318148,0.0769512226280438
"mean_width",1,,276.55879453999,632.611519234283,0.00696096489553538,0.0618092021268054,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.0308687205877483,0.0706103317390991
"observed_loss",1,,598.364977644037,1227.50972360452,0.0965389659519852,0.0422763275104325,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.0667878283715805,0.137011208555919
"terminal_lower",1,,7138.39999042397,8676.23253211193,0.00859160044930106,0.0118292416907005,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.796768278927829,0.968416854121659
"terminal_midpoint",1,,7335.91487614818,8251.30287397029,0.00465386722565834,0.01167692496899,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.818814339077473,0.920987391940065
"terminal_upper",1,,7810.61524814625,7867.96355243308,0.00363729211659566,0.011466616897364,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.871799069396688,0.878200127024075
"terminal_width",1,,7344.44403104559,8424.44465132251,0.00921779253496406,0.0116981844590978,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.8197663395366,0.940312993774719
"training_t0001_lower",1,,8678.01540540825,8155.00831799887,0.00478699569133267,0.010919683050208,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.968615853461813,0.910239262424432
"training_t0001_midpoint",1,,8704.33840832189,8720.30976801725,0.00439242730900979,0.0107259796187477,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.971553953562095,0.973336632144646
"training_t0001_upper",1,,8315.31410464328,8339.27647820227,0.00658389053564758,0.011007621670151,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.928132146810034,0.930806760051829
"training_t0001_width",1,,8084.63836532555,8475.32557358357,0.00736674777303081,0.0112465844734191,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.902384764756191,0.945992180275138
"training_t0050_lower",1,,7818.10061100488,7484.70942294751,0.00207517494789251,0.0115965545302295,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.872634564702362,0.835422371007063
"training_t0050_midpoint",1,,7024.40454011267,8000.43283810518,0.00355112785797088,0.0119187946581588,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.784044425000901,0.892985978881263
"training_t0050_upper",1,,6924.35846360754,7862.36731766683,0.00677105912714878,0.0120119138459746,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.772877561236274,0.877575490922265
"training_t0050_width",1,,6887.70381926986,7807.30312901007,0.00708244556325971,0.0120672676823133,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.768786272162697,0.871429379905026
"training_t0100_lower",1,,8079.438265356,8188.39161317382,0.00379791355890954,0.0112105657667054,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.901804344114514,0.913965412636968
"training_t0100_midpoint",1,,7952.78359658557,8222.70248544005,0.00365188278488852,0.0112120352569466,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.887667503563443,0.91779509641495
"training_t0100_upper",1,,6512.16167946383,7545.59797829878,0.00650055079038653,0.0123053891280199,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.726869306904443,0.842218581575077
"training_t0100_width",1,,6317.53015168288,7976.52016127947,0.00760371095649865,0.0126146697450613,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.705145079119064,0.8903169126501
"training_t0150_lower",1,,7150.7931819107,8007.95704886994,0.00527896545022128,0.0118074617388514,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.79815157236397,0.893825810281769
"training_t0150_midpoint",1,,4856.11151278077,7444.6426415499,0.00557343200082384,0.014303848300898,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.542025610432366,0.830950228720391
"training_t0150_upper",1,,2514.33768052891,6403.13452641384,0.0112807755597037,0.0201061250423373,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.280643352718516,0.714700000448014
"training_t0150_width",1,,2383.48798013865,6557.12136166278,0.0133259693417656,0.0205121881091664,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.266038274449152,0.731887581119233
"training_t0200_lower",1,,7138.39999042397,8676.23253211193,0.00859160044930106,0.0118292416907005,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.796768278927829,0.968416854121659
"training_t0200_midpoint",1,,7335.91487614818,8251.30287397029,0.00465386722565834,0.01167692496899,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.818814339077473,0.920987391940065
"training_t0200_upper",1,,7810.61524814625,7867.96355243308,0.00363729211659566,0.011466616897364,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.871799069396688,0.878200127024075
"training_t0200_width",1,,7344.44403104559,8424.44465132251,0.00921779253496406,0.0116981844590978,TRUE,"joint_ess1_x2",2,2,"M11","S05",190,"guard","one_chain_standard",8959.192,0.8197663395366,0.940312993774719
"future_h01_lower",4,0.999988785801161,34556.34680683,33264.8276938797,0.00213287363023464,0.00540652240291783,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.948416101362532,0.91296971784327
"future_h01_midpoint",4,0.999997641534847,30912.1108685478,32322.4733241286,0.00205069068399933,0.00570482714805386,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.848398236038072,0.887106334122261
"future_h01_upper",4,1.00001951851032,28458.7846379766,31180.2560348162,0.00317036891401435,0.00601575766078429,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.781065479135977,0.855757613307119
"future_h01_width",4,1.000058160157,28522.2972398126,30540.5999092933,0.00355051432050533,0.00600250701482664,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.782808614038443,0.83820193324139
"future_h05_lower",4,0.999988785801161,34556.34680683,33264.8276938797,0.00213287363023464,0.00540652240291783,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.948416101362532,0.91296971784327
"future_h05_midpoint",4,0.999997641534847,30912.1108685478,32322.4733241286,0.00205069068399933,0.00570482714805386,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.848398236038072,0.887106334122261
"future_h05_upper",4,1.00001951851032,28458.7846379766,31180.2560348162,0.00317036891401435,0.00601575766078429,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.781065479135977,0.855757613307119
"future_h05_width",4,1.000058160157,28522.2972398126,30540.5999092933,0.00355051432050533,0.00600250701482664,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.782808614038443,0.83820193324139
"future_h10_lower",4,0.999988785801161,34556.34680683,33264.8276938797,0.00213287363023464,0.00540652240291783,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.948416101362532,0.91296971784327
"future_h10_midpoint",4,0.999997641534847,30912.1108685478,32322.4733241286,0.00205069068399933,0.00570482714805386,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.848398236038072,0.887106334122261
"future_h10_upper",4,1.00001951851032,28458.7846379766,31180.2560348162,0.00317036891401435,0.00601575766078429,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.781065479135977,0.855757613307119
"future_h10_width",4,1.000058160157,28522.2972398126,30540.5999092933,0.00355051432050533,0.00600250701482664,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.782808614038443,0.83820193324139
"future_h20_lower",4,0.999988785801161,34556.34680683,33264.8276938797,0.00213287363023464,0.00540652240291783,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.948416101362532,0.91296971784327
"future_h20_midpoint",4,0.999997641534847,30912.1108685478,32322.4733241286,0.00205069068399933,0.00570482714805386,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.848398236038072,0.887106334122261
"future_h20_upper",4,1.00001951851032,28458.7846379766,31180.2560348162,0.00317036891401435,0.00601575766078429,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.781065479135977,0.855757613307119
"future_h20_width",4,1.000058160157,28522.2972398126,30540.5999092933,0.00355051432050533,0.00600250701482664,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.782808614038443,0.83820193324139
"log_lambda",4,1.00022564365166,8761.60704505546,19362.2318178988,0.00112530619052379,0.0106834450710701,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.240466657016522,0.531406068965011
"log_q_1",4,1.00255513039901,1801.59746031461,5110.21604531875,0.0051757430468849,0.0234760316968369,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.0494457371054774,0.140252417476709
"mean_lower",4,1.00003183430745,21322.665988056,29255.4576324713,0.000238399526706326,0.00684502374349536,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.585211158462229,0.80293056515688
"mean_midpoint",4,1.00239688056307,2347.90804766576,7713.70790836065,0.00109757306670227,0.0203710437437236,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.0644395025137539,0.211706544745372
"mean_upper",4,1.00244420959731,1830.53863906581,5579.54235228111,0.0023261207719019,0.0229532956586996,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.0502400421306436,0.153133311073602
"mean_width",4,1.00194688227209,2152.48099552988,4934.12646444554,0.00227185172323204,0.0213205548757844,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.0590759100042919,0.135419551470476
"observed_loss",4,1.00050645391934,5889.83723944364,14144.8023248988,0.0309282137349805,0.0129981839646792,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.161649508367271,0.388211125166527
"terminal_lower",4,0.999988785801161,34556.34680683,33264.8276938797,0.00213287363023464,0.00540652240291783,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.948416101362532,0.91296971784327
"terminal_midpoint",4,0.999997641534847,30912.1108685478,32322.4733241286,0.00205069068399933,0.00570482714805386,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.848398236038072,0.887106334122261
"terminal_upper",4,1.00001951851032,28458.7846379766,31180.2560348162,0.00317036891401435,0.00601575766078429,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.781065479135977,0.855757613307119
"terminal_width",4,1.000058160157,28522.2972398126,30540.5999092933,0.00355051432050533,0.00600250701482664,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.782808614038443,0.83820193324139
"training_t0001_lower",4,0.9999956686191,30845.9892088303,31612.3875166658,0.00111991719646866,0.00577260908599875,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.846583494246197,0.867617676455079
"training_t0001_midpoint",4,1.00006338576272,19955.2509216364,29566.5661856514,0.00253034053568688,0.00708712978012298,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.547681772804433,0.811469093918528
"training_t0001_upper",4,1.00005373302582,19490.4187634484,29269.6973784865,0.00483406749572397,0.0071660766224268,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.53492422335278,0.803321382058783
"training_t0001_width",4,1.00003211082152,20153.0034111357,28546.2137197113,0.00486291734965409,0.0070522068585593,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.553109188097319,0.783465013707964
"training_t0050_lower",4,1.00010451080245,33006.1613008104,34634.1672932537,0.00151449571290992,0.00550417429089762,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.905870490212535,0.950551923263865
"training_t0050_midpoint",4,1.00001047836105,22411.056325801,30879.1542505073,0.00137873762673878,0.00670888246555068,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.615082571857141,0.847493725287246
"training_t0050_upper",4,0.999972881420514,17426.8669736732,26387.3396324013,0.00218171050619562,0.00774305720331276,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.478289019569276,0.724213642124482
"training_t0050_width",4,0.999998096246221,21733.6226165621,26506.0974773223,0.00256506817571934,0.00682468168484134,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.596490067243171,0.727473010162307
"training_t0100_lower",4,1.00009585699384,30584.2954149631,31834.7368598645,0.00199871257955086,0.00571624986590126,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.839401178096932,0.87372016461437
"training_t0100_midpoint",4,0.999997856546135,32373.0956174241,34786.8538065251,0.00124408577319539,0.00556156614699758,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.888495688104548,0.954742480456065
"training_t0100_upper",4,0.999985288280583,27626.5276310015,31894.167870757,0.00175076448943241,0.00602918740252802,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.758223772218886,0.87535127822617
"training_t0100_width",4,1.00012635180745,26436.6197161573,30486.4676450981,0.00284681305189097,0.00616828822573037,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.725566158499316,0.836716246364449
"training_t0150_lower",4,0.999981803516153,29302.9840995576,33905.5141342179,0.0017200574428685,0.00584394530358996,TRUE,"joint_ess1_x2",2,2,"M11","S05",74,"hard","four_chain_sentinel",36435.85,0.804234952651238,0.930553675410836
