"root_path","artifact_class","path","bytes","sha256","promotion_status","disposition","recoverability"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-08/replications/S03/rep0097/sentinel_diagnostics_ignored.rds",2742760,"7c476ea448f47b45d269483cecdc5b3706efb02da3448a1b6f76434bd84be393","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-08/replications/S03/rep0185/sentinel_diagnostics_ignored.rds",1696108,"cf840a228a17843f673e0615f6bda9d85edb0bd50bec0776f343304534f2c6da","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_confirmatory_868a5a0_20260730/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-08/replications/S04/rep0180/sentinel_diagnostics_ignored.rds",4337488,"4d1bf0422574673082697e54f43f573cdf07c016cb5e3c88d7072637d56560d0","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-01/replications/S01/rep0039/sentinel_diagnostics_ignored.rds",3183164,"eb0b9b30aded35846ffd1a7fc46d1f95eda196accc19cc302f466dbae6828f26","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-01/replications/S01/rep0147/sentinel_diagnostics_ignored.rds",3200336,"9f47c854b730402bb90d2e60998d6f12cc32d2d9ace3b82201515cb6a840e0fc","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-01/replications/S02/rep0165/sentinel_diagnostics_ignored.rds",5033632,"92739bbf875067dc8a761c446b9d256c0c106d4895d4b747bc4b5a67f7ace70b","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-02/replications/S01/rep0050/sentinel_diagnostics_ignored.rds",3187456,"7f2cba2c47c071a103ad252ba09eb36a8ce89c457146b460c2054427202bc529","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-02/replications/S01/rep0151/sentinel_diagnostics_ignored.rds",5031460,"90570b53a8c9160c1197d499ef02a6aeb4ff7f58ee0fc1a1b4d493f011e65e56","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-02/replications/S02/rep0178/sentinel_diagnostics_ignored.rds",3149860,"ff4575e45afddf5897161be141547b230a58eac779f62abfb6a02e5f3d24ad82","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-03/replications/S01/rep0071/sentinel_diagnostics_ignored.rds",1699056,"12119e02369d9a645c0213377f257afd9ea8f6495ba3a693aaa04aff85ff5480","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-03/replications/S01/rep0169/sentinel_diagnostics_ignored.rds",1711912,"478dd6d01186fad3e70e314be787ca257081e97342dc6125f9e3da633776493a","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-03/replications/S02/rep0179/sentinel_diagnostics_ignored.rds",3168576,"3515ead22f1ab1e4b9c98ec7d2a57495dfa857f095aa999a3d310faca84abf0c","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-04/replications/S01/rep0072/sentinel_diagnostics_ignored.rds",5049984,"8bba91973bea362a8b084507b621edd80b80cc7b2b425f564689e4cb99af08b8","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-04/replications/S01/rep0180/sentinel_diagnostics_ignored.rds",5033552,"d163a7366f17a27973b603966866d38768ee62d8cf3aeb4fc198e4c6630786e9","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-04/replications/S02/rep0186/sentinel_diagnostics_ignored.rds",5009156,"f42dbb2d722bfa6e2f2e3cf63a9bc6993210ef9e4b4f1e14e6f831216df50b10","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-05/replications/S01/rep0087/sentinel_diagnostics_ignored.rds",1708936,"3ad93fec4ed6e7699961a3226becca2cfa413eb13642c88615878abda3133391","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-05/replications/S02/rep0069/sentinel_diagnostics_ignored.rds",3153984,"0fedc9286aa7189765cb8e11984cb70f4a66710253553e8e441380848d2a1f97","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-06/replications/S01/rep0092/sentinel_diagnostics_ignored.rds",5065912,"74531590f8674b04ae9e0ffa20fe48e425c0562a5035c7439a5e377a4219f788","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-06/replications/S02/rep0085/sentinel_diagnostics_ignored.rds",5040124,"19e2de02ce06089168c942e39078a76897c82a22d064eb0229f18c0424da2134","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-07/replications/S01/rep0114/sentinel_diagnostics_ignored.rds",3193112,"015b3947c7f92429e9c28b4b8bd8e8bcee406dabb35e287d7de89a8b52c67788","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-07/replications/S02/rep0086/sentinel_diagnostics_ignored.rds",5023888,"e6ab446808e15e90ddd7c53aa36d31851ef9a1997937556f06453c86f1bf64e5","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-08/replications/S01/rep0131/sentinel_diagnostics_ignored.rds",1683956,"996abd7e49c382db09d0ee0e6fa790e6e6813510a4f370d527b7fde6a5477c5c","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0001__static_gaussian_T200__target0200__sentinel/workers/worker-08/replications/S02/rep0087/sentinel_diagnostics_ignored.rds",3159448,"2e5a62db678ad085f055f5aed9bde2a7e5e056a6bc0086301a56472398e70bcd","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-01/replications/S03/rep0013/sentinel_diagnostics_ignored.rds",1693472,"4b042d1dce81bbf90526c89478411057fe55af2084b66160c68ce8b0b4e68078","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-01/replications/S03/rep0103/sentinel_diagnostics_ignored.rds",2827160,"f0ddea74a6c8d78d463a2b6160d0272b466abb64692962ff058d2eb693cd847a","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-01/replications/S03/rep0192/sentinel_diagnostics_ignored.rds",2718776,"b6ec31f0b192ecfff7f5ed17e8d57022346ab5b35157003f992bcabedf4c6420","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-01/replications/S04/rep0193/sentinel_diagnostics_ignored.rds",4292096,"d9321910fbcb42234e913432df88e4c087a6045392c4842ba6cceb7e490907ff","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-02/replications/S03/rep0020/sentinel_diagnostics_ignored.rds",4377140,"d43ee5c63ffdc639ae06839f648623dea86a5c38f5f1b47d761c2502e6363e5a","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-02/replications/S03/rep0117/sentinel_diagnostics_ignored.rds",1687180,"ab8cc38b62c5d4727e6dbdcb4476c48291463233d4ba6304b37dc34806e1a0ef","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-02/replications/S04/rep0016/sentinel_diagnostics_ignored.rds",4323428,"3112d70fd147c24641388d1d5a398a2f8d5288c29cc6f78caf62f7dc99739fe8","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-03/replications/S03/rep0028/sentinel_diagnostics_ignored.rds",4392848,"97a70772c6fe5220949534fc4e8548121ff7e5b45472eed0ad26df4aeda2191d","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-03/replications/S03/rep0121/sentinel_diagnostics_ignored.rds",4423244,"1904cb76cd8e9c70cd3b1322d64b89305475afaf2f2690deaf04ebd789dc87aa","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-03/replications/S04/rep0039/sentinel_diagnostics_ignored.rds",2714340,"3b8bcb95e7118bc245851e5fd4a363fa0daeca3f7887acef1345ea0952bc7436","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-04/replications/S03/rep0055/sentinel_diagnostics_ignored.rds",2696352,"b209a0a98498a25d57a6406dc4a4d3b483659f3c82f70f5882c36858c6b77ac2","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-04/replications/S03/rep0165/sentinel_diagnostics_ignored.rds",1399680,"d975923c878ad9a22a40b8ec10e4bc54033fe4a9d50482d125f9028a9c57576d","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-04/replications/S04/rep0091/sentinel_diagnostics_ignored.rds",2716312,"db58a551cfe66326c83e3b53d29208003b14546729251d3e771ae4a5ad4dbec8","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-05/replications/S03/rep0089/sentinel_diagnostics_ignored.rds",1398980,"df0c946f2bbf3629fadf485ce8f25e5dcf11afe8532e388207e8133033f64b7c","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-05/replications/S03/rep0166/sentinel_diagnostics_ignored.rds",2737604,"27b8d519ae20d254d76fadf081d146038d760089fa174d306af46ee44730d6e0","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-05/replications/S04/rep0096/sentinel_diagnostics_ignored.rds",4370312,"7470187ff954135babca704407fb32e42e07998e362116358fa511fac855bf7c","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-06/replications/S03/rep0090/sentinel_diagnostics_ignored.rds",1666852,"7c98d078a9275394668bcee5835babdafb915248a7b43e046fdfee66571d119a","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
"/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745","obsolete_heavy_RDS_chain_or_validation_evidence","/data/muscat_data/jaguir26/.rqr_gibbs_worktrees/rqr_gibbs_main_promotion_20260728/application/runs/rqr_dlm_main_20260802_32f6745/waves/0002__local_level_gaussian_T200__target0200__sentinel/workers/worker-06/replications/S03/rep0168/sentinel_diagnostics_ignored.rds",2834220,"3c9a6c559a4e21366e91b48ac438e2c73d7ef78df9a4778fa8442ae85981c2f9","terminal_or_superseded_not_promotable","deleted_after_sha256_capture","regenerate_from_committed_source_and_frozen_contract"
