"fixture_id","learning_rate_mode","chain","estimand","mean","sd","q05","q50","q95"
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_lower_t018",-0.129172733824719,0.359504801790655,-0.745929368578154,-0.108445791704251,0.426111136344151
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_lower_t019",-0.0521896848598723,0.421534234439401,-0.764774371084937,-0.0384222444378264,0.61884908386061
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_lower_t020",-0.00341034351142902,0.478535517228177,-0.826022827125737,0.00757789183700525,0.757398109991029
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_lower_t021",0.0306723072402552,0.526659162987932,-0.861596853382611,0.0398437900732509,0.878314704498394
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_lower_t022",0.0587208492695009,0.56945182062369,-0.904445226508853,0.0666067064725498,0.993888561828421
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_lower_t023",0.0783776307523268,0.606742898336977,-0.941673332486137,0.0766356620082037,1.09536902170741
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_lower_t024",0.0889575650729214,0.642675163737864,-0.979635396541076,0.0929826881923688,1.14298651723828
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t001",1.11286435916182,0.374217742332673,0.555147389716161,1.08819446591427,1.76744315963629
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t002",1.13700235953361,0.327601272437609,0.66540479296883,1.10615974800616,1.71606121455093
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t003",1.17552098046577,0.278195020124786,0.781570184610915,1.14149650274331,1.67976862760919
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t004",1.21660132132722,0.245989704203967,0.851718566269084,1.19484223937632,1.65231825390357
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t005",1.23183205516585,0.237980935429994,0.860982594690089,1.21494918082264,1.65526106609542
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t006",1.1931242719722,0.268159940687429,0.787224421465333,1.17672378533102,1.67042824386344
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t007",1.16230473393022,0.277595410361622,0.757661419550729,1.1279911678534,1.6653816967685
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t008",1.11836478592011,0.310098428821542,0.678126897719726,1.08027188364315,1.67947619372404
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t009",1.08731694619639,0.352305245926734,0.556309665013023,1.06116129982255,1.71135271973419
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t010",1.07171363221974,0.387699103456202,0.465520096808326,1.05497640288129,1.74321232995021
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t011",1.0711601195883,0.411062881654149,0.410305887179847,1.05845899490485,1.77873109090498
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t012",1.08125431268316,0.427791794189789,0.385709933560856,1.07411773884083,1.80968321420143
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t013",1.10247980766521,0.437490985238285,0.389844342352008,1.09418433342433,1.83496540850121
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t014",1.1368686241585,0.437675577795453,0.416323813597066,1.13307817822353,1.86526360244845
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t015",1.17752770771939,0.435402801932946,0.487212511806268,1.16721990226054,1.90112912447909
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t016",1.23213800465734,0.421671275606266,0.550446587671782,1.22702952486865,1.93103207704812
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t017",1.29874902092113,0.396302154190779,0.662395549233158,1.29575097025371,1.95553613244844
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t018",1.3609382014856,0.366929794264262,0.771850896550403,1.34797362098472,1.98133548897106
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t019",1.44190672610184,0.32804568319039,0.941487437420247,1.42176571664634,2.01110879073002
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t020",1.5556863726168,0.276684323900325,1.15779101767943,1.52811630718522,2.05536108692348
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t021",1.6964393513543,0.223004507475188,1.38400611815795,1.67296618606493,2.10130513076784
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t022",1.84270584130969,0.185716893302816,1.57596931618956,1.82277456443432,2.16514468690165
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t023",1.95331851944464,0.175725727139499,1.67633317815807,1.94193079775715,2.2500691664564
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_upper_t024",2.00932635860319,0.199897582829819,1.70740242763515,1.99070817116975,2.35727455149183
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t001",0.615675129942303,0.300254588554649,0.0809195823316315,0.63575374658926,1.07308351571036
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t002",0.637245550280455,0.287340109689496,0.130972521593501,0.652629455335814,1.08213999842112
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t003",0.660672002457997,0.267068402035859,0.200858468377071,0.668651876116269,1.0766780864941
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t004",0.678683987627819,0.251131814074117,0.254970383077158,0.683318978805793,1.07535228603749
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t005",0.67597381325737,0.244111647564879,0.269564673237458,0.678420446158744,1.068374957493
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t006",0.638630629282037,0.248472756056352,0.235767022066646,0.641293796622528,1.04609499085054
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t007",0.607297497729353,0.247690477278138,0.205140834005152,0.602330622512792,1.01948573096443
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t008",0.561680550685785,0.251221316086763,0.156468184868559,0.557609720852204,0.990030982551966
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t009",0.512690509837535,0.253095415867182,0.106653021615299,0.509416120619712,0.94761654117826
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t010",0.461475415171911,0.247849491662877,0.0574011338930783,0.460433663901272,0.869786718671886
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t011",0.4075134499586,0.238804757816309,0.0213753878982706,0.405055995539304,0.806441563936934
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t012",0.357683509727505,0.23253049022167,-0.0189120599383691,0.354623684872644,0.744850139136979
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t013",0.329511256115382,0.228731587749302,-0.0397481654903708,0.327530934585763,0.7123749770371
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t014",0.335591077714216,0.227575955842087,-0.0374883475854609,0.332838210364286,0.713849501748439
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t015",0.378072370486089,0.23220588447325,-0.00251756671794408,0.37830240226861,0.755338422729849
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t016",0.450272452852421,0.242708029327932,0.051859902145937,0.453129569585283,0.843611177798798
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t017",0.534796821990078,0.263223245441666,0.0996386369596324,0.5426590569409,0.964858292990331
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t018",0.615882733830441,0.278808412571522,0.154287207362769,0.61742557342675,1.07320069195411
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t019",0.694858520620982,0.29161415316251,0.217002786272986,0.699140639297355,1.16886209729848
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t020",0.776138014552686,0.297034822587537,0.286545340100448,0.774858535153337,1.25678813649833
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t021",0.863555829297276,0.298316480547868,0.374453826487695,0.86063227978202,1.34942134446654
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t022",0.950713345289596,0.30288280863692,0.439743555759872,0.951168100611084,1.45246745891753
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t023",1.01584807509848,0.312335350353745,0.502819064986149,1.01701116453524,1.54054192818342
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_midpoint_t024",1.04914196183806,0.330754495992111,0.497233705116678,1.04889901569906,1.59296262149193
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t001",0.994378458439024,0.543278048070878,0.152657694725385,0.971834669361746,1.93363382819977
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t002",0.999513618506314,0.519513465346161,0.163211422974291,0.981716197014317,1.90149756766568
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t003",1.02969795601554,0.508355021957614,0.197035467038945,1.01440609737843,1.89706281614894
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t004",1.07583466739881,0.511563442364795,0.203449633684016,1.07283228064139,1.94140468212401
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t005",1.11171648381697,0.509067345770931,0.225115331356361,1.11557101386513,1.95843788541953
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t006",1.10898728538032,0.508366432783977,0.255085442348234,1.11283559275686,1.94934630286548
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t007",1.11001447240174,0.486889499399813,0.269610210964697,1.11624455919643,1.9072842328176
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t008",1.11336847046865,0.469996645856562,0.304847486688762,1.12121688842791,1.88663425755712
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t009",1.14925287271771,0.457890401715326,0.3717137023975,1.15325238756754,1.9036737746003
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t010",1.22047643409566,0.462719582578214,0.425886794916684,1.22567809091545,1.96588752955196
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t011",1.3272933392594,0.466977394694739,0.531430023574407,1.3331810963446,2.08983279223982
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t012",1.44714160591131,0.47500542433156,0.669149183034587,1.45115393350835,2.22758517643096
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t013",1.54593710309966,0.483672526410967,0.727113328646296,1.54972731912652,2.33171103803761
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t014",1.60255509288856,0.48122462217788,0.796347196623704,1.61228907459478,2.37475912182327
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t015",1.59891067446659,0.479445137126966,0.812306880159855,1.60246784003613,2.3689019993934
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t016",1.56373110360984,0.469790060123296,0.789403988175608,1.57005464164232,2.3243512095775
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t017",1.52790439786209,0.469950601701239,0.74693978589994,1.52899647805682,2.29522768502837
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t018",1.49011093531032,0.465645604699642,0.727200584625296,1.48580934704737,2.25773410652275
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t019",1.49409641096171,0.48005718912414,0.709169693611455,1.49787639577259,2.28248843132454
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t020",1.55909671612823,0.50811629511717,0.716828079640903,1.56227729899859,2.39329601571031
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t021",1.66576704411404,0.546105189831533,0.763337440435342,1.65676872230547,2.55922570172036
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t022",1.78398499204019,0.592098216403506,0.793237192823066,1.78201785205063,2.75826643886252
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t023",1.87494088869231,0.638607443896275,0.8071219514373,1.88200585338353,2.91648992428872
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"train_width_t024",1.92036879353027,0.6843878088755,0.763752502749147,1.92343283784531,3.02560362509141
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"observed_loss",1.67660514578688,0.535209067658506,0.953579141260868,1.60248653244315,2.65670804937072
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"terminal_state_midpoint_1",1.04914196183806,0.330754495992111,0.497233705116678,1.04889901569906,1.59296262149193
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"terminal_state_abs_separation_1",1.92036879353027,0.6843878088755,0.763752502749147,1.92343283784531,3.02560362509141
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"time0_state_midpoint_1",0.609914078338762,0.331564082836408,0.0339467758696486,0.625150025189311,1.13068904958448
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"time0_state_abs_separation_1",0.99463611861461,0.579734985549497,0.127830311142548,0.961882189436581,2.02970056760878
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_lower_t001",0.0889575650729214,0.642675163737864,-0.979635396541076,0.0929826881923688,1.14298651723828
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_lower_t002",0.0889575650729214,0.642675163737864,-0.979635396541076,0.0929826881923688,1.14298651723828
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_lower_t003",0.0889575650729214,0.642675163737864,-0.979635396541076,0.0929826881923688,1.14298651723828
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_lower_t004",0.0889575650729214,0.642675163737864,-0.979635396541076,0.0929826881923688,1.14298651723828
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_upper_t001",2.00932635860319,0.199897582829819,1.70740242763515,1.99070817116975,2.35727455149183
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_upper_t002",2.00932635860319,0.199897582829819,1.70740242763515,1.99070817116975,2.35727455149183
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_upper_t003",2.00932635860319,0.199897582829819,1.70740242763515,1.99070817116975,2.35727455149183
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_upper_t004",2.00932635860319,0.199897582829819,1.70740242763515,1.99070817116975,2.35727455149183
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_midpoint_t001",1.04914196183806,0.330754495992111,0.497233705116678,1.04889901569906,1.59296262149193
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_midpoint_t002",1.04914196183806,0.330754495992111,0.497233705116678,1.04889901569906,1.59296262149193
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_midpoint_t003",1.04914196183806,0.330754495992111,0.497233705116678,1.04889901569906,1.59296262149193
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_midpoint_t004",1.04914196183806,0.330754495992111,0.497233705116678,1.04889901569906,1.59296262149193
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_width_t001",1.92036879353027,0.6843878088755,0.763752502749147,1.92343283784531,3.02560362509141
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_width_t002",1.92036879353027,0.6843878088755,0.763752502749147,1.92343283784531,3.02560362509141
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_width_t003",1.92036879353027,0.6843878088755,0.763752502749147,1.92343283784531,3.02560362509141
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"future_conditional_mean_width_t004",1.92036879353027,0.6843878088755,0.763752502749147,1.92343283784531,3.02560362509141
"fixed_W_local_level","learned_pseudoresidual_normalized",4,"log_lambda",1.50657785145039,0.218538068593092,1.13852560981063,1.51560825543781,1.85109328441671
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t001",-0.162416995139086,1.00416942160397,-1.99811050080048,-0.0319324966103363,1.20556265339788
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t002",-0.794512081559402,0.960554759487288,-2.58370788398101,-0.649670273748144,0.520919363910805
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t003",-1.42523956919542,0.883676978024141,-3.06068970947221,-1.29611230802919,-0.207800010578597
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t004",-0.705846310839137,0.912413254875355,-2.33476787908702,-0.58492193270113,0.525309198652468
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t005",0.0838275956577352,0.890446766937644,-1.5463575743761,0.215260422640082,1.30650093502166
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t006",-0.612245364440511,0.86135939447796,-2.17175226785209,-0.49373548742372,0.553546856735742
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t007",-1.29765337952034,0.798583924161553,-2.79609099054933,-1.16530352305598,-0.235570714110348
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t008",-0.540896356634768,0.832685571446329,-2.07657488146148,-0.418010620226821,0.558738876422098
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t009",0.23388132205668,0.841163642679974,-1.35186098009827,0.363220592920109,1.32820233212378
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t010",-0.472322074866207,0.813122766628734,-1.96957249962522,-0.338310433442613,0.585820130181573
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t011",-1.17095477210822,0.756861616595013,-2.59821796025369,-1.04757612749558,-0.156285547561012
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t012",-0.40112007506585,0.796244136018823,-1.88855484821278,-0.255431854178542,0.625462702071431
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t013",0.354477312221251,0.821595622393959,-1.20598882197366,0.505286684289832,1.40907486994844
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t014",-0.346081018587438,0.787396868154603,-1.83002610637579,-0.212654686598322,0.650298841834517
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t015",-1.06237076580599,0.744086304898812,-2.50276390380042,-0.938616128365623,-0.0871750484606544
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t016",-0.28303140430567,0.780477937869668,-1.73087167344717,-0.151721070953093,0.709682886167077
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t017",0.465495774662556,0.817678875461181,-1.08959372646598,0.621627732037825,1.48280735221616
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t018",-0.248712775394383,0.783648222342598,-1.73940339945323,-0.112035720675043,0.746241135287716
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t019",-0.967508597756528,0.743812021557201,-2.39508985987532,-0.841866093247828,-0.0214442060124369
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t020",-0.187856728778788,0.778545293984137,-1.67463982027898,-0.0462239308042783,0.77864506239505
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t021",0.55453666147565,0.834490106319466,-1.05743454363182,0.72440450750834,1.57802630522699
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t022",-0.169656869578173,0.803481208856322,-1.74511438603632,-0.0195045396953091,0.840344262914079
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t023",-0.883392528110825,0.759719824543858,-2.35704306132044,-0.73177065344197,0.0693088223714992
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t024",-0.107196094598165,0.802411831146286,-1.64205517118231,0.0626406887507717,0.85788222189091
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t025",0.626401552404399,0.871580057602714,-1.0209967241933,0.800348447879795,1.69377478567169
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t026",-0.111974514937234,0.831518435524875,-1.72205656477704,0.0497291393316534,0.928419954620285
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t027",-0.823834006320569,0.802631842689339,-2.40329590166772,-0.659034976593547,0.158837601365689
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t028",-0.044583358116605,0.860598787603242,-1.71444078915222,0.13684346300214,1.00352895445995
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t029",0.672284058299873,0.930344277634345,-1.11739248054684,0.858739129040328,1.81297268012402
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t030",-0.0727217545185139,0.888802751638628,-1.82619089423848,0.102896658943619,1.04846978605732
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t031",-0.784670146113591,0.865654894886272,-2.48629171966462,-0.611230299723951,0.2945523317013
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t032",-0.0196893842167412,0.921638491407089,-1.80147846415209,0.182314596168809,1.09436923603056
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t033",0.702604909905553,1.01560142742893,-1.23820429286367,0.893920959530145,1.98511225211282
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t034",-0.0451005283007555,0.970858315196261,-1.90612385911153,0.131435709465835,1.20534981861716
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t035",-0.76260081476908,0.952279742772379,-2.61725412729718,-0.576606154992694,0.440354687689212
"frozen_trend_seasonal_discount","fixed_rate",1,"train_lower_t036",-0.000843850926948569,1.01388275517333,-1.94732692877287,0.195785464921015,1.24527012839529
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t001",1.57315354395169,0.937025686853896,0.272736563690752,1.43748820081274,3.29716983301406
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t002",0.868190896896328,0.943999347206512,-0.419168746400899,0.738503440368179,2.62386505797333
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t003",0.276234068644249,1.02828493842782,-1.06762546145424,0.105293172156224,2.17447479700634
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t004",0.963986832546388,0.939943178411315,-0.285108584701971,0.825468673762173,2.69104804994347
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t005",1.62742485663834,0.828978633918954,0.525886004606001,1.50851868404028,3.14948322986205
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t006",0.909370134348465,0.849368596902196,-0.199261252769915,0.786297182298041,2.50667343658979
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t007",0.268335321104584,0.933430528385575,-0.915946353746571,0.101415284879359,1.99483990949538
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t008",0.976249076808209,0.856603173921635,-0.132221464812259,0.829984718218701,2.58598746742119
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t009",1.69841666551227,0.77884410297316,0.655711805772891,1.57146940591255,3.17860850379408
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t010",0.966768727806471,0.800594362505263,-0.0640109660660012,0.842064552613327,2.4626305425544
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t011",0.301523419442078,0.902137095913412,-0.816377664655795,0.129098958945906,1.98126885147425
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t012",1.03180812913604,0.819520135466979,-0.0143348472990379,0.893230060386869,2.5920685710967
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t013",1.78430967972196,0.756376640091666,0.778801481038358,1.66826743657301,3.16595914436531
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t014",1.03636358288124,0.778875114995202,0.0463126739498365,0.905264131745492,2.50158025768322
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t015",0.366861287577649,0.885110933342069,-0.720550743491975,0.19317164400675,2.03069917356476
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t016",1.09762841268036,0.788285067729356,0.116427655484806,0.952607827484035,2.577702214157
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t017",1.87261767564117,0.74531190373667,0.902442696379601,1.74400799886559,3.26575436925839
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t018",1.13517852427936,0.769496564238006,0.177981437240996,0.985296022796819,2.6146160084815
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t019",0.459255985401658,0.882683339989409,-0.591538494172039,0.2939968042401,2.15581923572784
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t020",1.19094817906551,0.789397944069167,0.234960971740495,1.04064058515253,2.6814425556776
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t021",1.98042057293977,0.750553359238424,1.02984774623014,1.85658861337407,3.44011412217743
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t022",1.24582134214583,0.781961915266942,0.280346605471484,1.09858861994231,2.73525026675255
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t023",0.566368580298075,0.90019835976361,-0.489618733084623,0.377283185593868,2.30791860666509
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t024",1.31481993865196,0.807900411727411,0.333951315709052,1.14816983769935,2.85064298703976
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t025",2.10619933295497,0.784102978736063,1.12558986020376,1.96139792593642,3.58536166495544
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t026",1.37847046619677,0.82064649368141,0.370523980624452,1.21513777882397,2.90582710479789
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t027",0.702658644528534,0.932369624085414,-0.370114680390972,0.494410569950222,2.50871811412113
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t028",1.45017325033698,0.837676148286395,0.444139506837853,1.27236207104908,3.09334429584107
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t029",2.25882242146291,0.852705358881287,1.18582529151592,2.10416452751032,3.90140469348904
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t030",1.53018125478905,0.878410264784879,0.453828747305361,1.3534185748526,3.17769541889641
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t031",0.854909537705561,0.991775611355191,-0.300943091810609,0.639261247293812,2.83103383536756
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t032",1.61039746788173,0.898304412679674,0.526074538469455,1.43239455126501,3.33625697775588
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t033",2.42919342501331,0.936681169205923,1.22428191272153,2.26110241285865,4.20799645508892
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t034",1.69001712412164,0.959065518360536,0.479103488815119,1.51936974493417,3.49226596912222
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t035",1.02226181823938,1.06555668505448,-0.26797033099078,0.801229509663532,3.05355674934072
"frozen_trend_seasonal_discount","fixed_rate",1,"train_upper_t036",1.77555742814161,0.991772572540443,0.556258324109938,1.57124039623635,3.67083375787073
"frozen_trend_seasonal_discount","fixed_rate",1,"train_midpoint_t001",0.7053682744063,0.765099100723554,-0.531453980301547,0.71177102976429,1.94395768530541
"frozen_trend_seasonal_discount","fixed_rate",1,"train_midpoint_t002",0.036839407668463,0.746231772114895,-1.18426915754392,0.0382713211007191,1.23454628673667
"frozen_trend_seasonal_discount","fixed_rate",1,"train_midpoint_t003",-0.574502750275583,0.749188160809244,-1.78387382820142,-0.578503374120034,0.643044697869144
"frozen_trend_seasonal_discount","fixed_rate",1,"train_midpoint_t004",0.129070260853626,0.721552523560531,-1.0393565020838,0.118188580836836,1.30205262741424
"frozen_trend_seasonal_discount","fixed_rate",1,"train_midpoint_t005",0.855626226148039,0.673937813306657,-0.23093675851015,0.860865552927086,1.96327603951652
"frozen_trend_seasonal_discount","fixed_rate",1,"train_midpoint_t006",0.148562384953977,0.664697747268411,-0.906969782463491,0.134274682614651,1.22923305788669
